,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,104,14,4,4,117,-2252,0,0,920,8.556000000000001,
0,0,104,14,4,4,117,-2257,0,0,921,8.608999999999998,
0,0,104,14,4,4,117,-2253,0,0,922,8.659000000000002,
0,0,104,14,4,4,117,-2249,0,0,923,8.707000000000004,
0,0,104,14,4,4,117,-2256,0,0,924,8.757000000000001,
0,0,104,14,4,4,117,-2252,0,0,925,8.806000000000001,
0,0,104,14,4,4,63,-2229,0,0,926,8.854000000000003,
0,0,104,14,4,4,117,-2232,0,0,927,8.903000000000002,
0,0,104,14,4,4,117,-2259,0,0,928,8.952000000000002,
0,0,104,14,4,4,117,-2255,0,0,929,9.001000000000001,
0,0,104,14,4,4,117,-2256,0,0,930,9.05,
0,0,104,14,4,4,117,-2257,0,0,931,9.143000000000004,
0,0,104,14,4,4,117,-2258,0,0,932,9.192000000000004,
0,0,104,14,4,4,117,-2257,0,0,933,9.247000000000003,
0,0,104,14,4,4,117,-2256,0,0,934,9.297,
0,0,104,14,4,4,117,-2257,0,0,935,9.348000000000003,
0,0,104,14,4,4,117,-2253,0,0,936,9.398,
0,0,104,14,4,4,117,-2258,0,0,937,9.447,
0,0,104,14,4,4,117,-2258,0,0,938,9.516000000000002,
0,0,104,14,4,4,117,-2255,0,0,939,9.581,
0,0,104,14,4,4,117,-2258,0,0,940,9.636,
0,0,104,14,4,4,117,-2254,0,0,941,9.689000000000004,
0,0,104,14,5,4,63,-2227,0,0,942,9.736999999999998,
0,0,104,14,5,4,117,-2254,0,0,943,9.785999999999998,
0,0,104,14,5,4,117,-2230,0,0,944,9.835000000000004,
0,0,104,14,5,4,63,-2229,0,0,945,9.888000000000002,
0,0,104,14,5,4,117,-2228,0,0,946,9.937000000000001,
0,0,104,14,4,4,117,-2200,0,0,947,9.986,
0,0,104,14,4,4,117,-2259,0,0,948,10.035,
0,0,104,14,4,4,117,-2258,0,0,949,10.169999999999998,
0,0,104,14,5,4,117,-2202,0,0,950,10.233,
0,0,104,14,4,4,117,-2202,0,0,951,10.288999999999998,
0,0,104,14,5,4,117,-2202,0,0,952,10.345000000000002,
0,0,104,14,5,4,117,-2259,0,0,953,10.402000000000005,
0,0,104,14,5,4,117,-2247,0,0,954,10.460000000000004,
0,0,103,14,6,4,121,-2052,0,0,955,10.517,
0,0,103,15,5,4,153,-2151,0,0,956,10.575,
0,0,103,15,5,4,153,-2206,0,0,957,10.636,
0,0,103,15,6,4,112,-2164,0,0,958,10.695000000000004,
0,0,103,15,6,4,112,-2233,0,0,959,10.751999999999999,
0,0,103,15,6,4,112,-2254,0,0,960,10.809999999999999,
0,0,103,15,6,4,112,-2208,0,0,961,10.867999999999999,
0,0,103,15,6,4,112,-2206,0,0,962,10.925999999999998,
0,0,103,15,8,5,121,-2140,0,0,963,10.983999999999998,
0,0,104,15,7,6,14,-2067,0,0,964,11.041999999999998,
0,0,104,15,8,6,11,-2102,0,0,965,11.150000000000002,
0,0,104,15,9,5,129,-2192,0,0,966,11.205000000000002,
0,0,104,15,9,5,129,-2216,0,0,967,11.260000000000002,
0,0,105,15,10,5,141,-2069,0,0,968,11.315000000000001,
0,0,105,15,8,6,11,-2175,0,0,969,11.376000000000001,
0,0,105,15,9,6,11,-2169,0,0,970,11.433000000000003,
0,0,106,15,9,6,11,-2216,0,0,971,11.492,
0,0,106,15,9,5,0,-2232,0,0,972,11.571000000000002,
0,0,106,15,9,5,0,-2235,0,0,973,11.642,
0,0,106,15,9,5,0,-2227,0,0,974,11.704000000000004,
0,0,105,15,9,5,0,-2228,0,0,975,11.760000000000002,
0,0,105,15,9,5,0,-2229,0,0,976,11.814000000000004,
0,0,105,15,10,5,146,-2205,0,0,977,11.869000000000003,
0,0,105,15,9,5,146,-2245,0,0,978,11.922999999999998,
0,0,105,15,10,5,146,-2221,0,0,979,11.977,
0,0,105,15,9,4,8,-2174,0,0,980,12.031000000000002,
0,0,105,15,9,4,8,-2235,0,0,981,12.138000000000002,
0,0,105,16,9,4,8,-2249,0,0,982,12.190999999999999,
0,0,105,16,8,5,8,-2233,0,0,983,12.257000000000001,
0,0,105,15,9,5,0,-2187,0,0,984,12.312999999999999,
0,0,105,16,8,5,8,-2221,0,0,985,12.367,
0,0,105,15,9,5,172,-2221,0,0,986,12.419999999999998,
0,0,105,15,9,5,172,-2255,0,0,987,12.473000000000003,
0,0,105,15,9,5,172,-2237,0,0,988,12.529,
0,0,105,15,9,5,172,-2257,0,0,989,12.584,
0,0,105,15,8,5,9,-2240,0,0,990,12.638000000000002,
0,0,105,15,8,5,9,-2239,0,0,991,12.692000000000004,
0,0,105,15,9,5,172,-2244,0,0,992,12.745999999999999,
0,0,105,16,9,5,0,-2240,0,0,993,12.805000000000003,
0,0,105,15,9,5,172,-2246,0,0,994,12.858999999999998,
0,0,105,15,8,5,9,-2233,0,0,995,12.913,
0,0,105,15,8,5,9,-2256,0,0,996,12.968,
0,0,105,15,8,5,9,-2233,0,0,997,13.021000000000004,
0,0,105,15,8,5,9,-2244,0,0,998,13.123999999999999,
0,0,105,15,9,5,172,-2238,0,0,999,13.178,
0,0,105,15,8,5,9,-2229,0,0,1000,13.232000000000003,
0,0,105,15,8,5,9,-2251,0,0,1001,13.285,
0,0,105,15,9,5,172,-2241,0,0,1002,13.339000000000002,
0,0,105,15,8,5,9,-2236,0,0,1003,13.394000000000002,
0,0,105,15,8,5,9,-2250,0,0,1004,13.447,
0,0,105,15,8,5,9,-2253,0,0,1005,13.528000000000002,
0,0,105,15,8,5,9,-2254,0,0,1006,13.595000000000002,
0,0,105,15,8,5,9,-2252,0,0,1007,13.648,
0,0,105,15,8,5,9,-2253,0,0,1008,13.7,
0,0,105,15,8,5,9,-2257,0,0,1009,13.751999999999999,
0,0,105,15,9,5,172,-2236,0,0,1010,13.803,
0,0,105,16,9,5,172,-2252,0,0,1011,13.855999999999998,
0,0,105,15,8,5,9,-2245,0,0,1012,13.908000000000005,
0,0,105,15,8,5,9,-2251,0,0,1013,13.964000000000002,
0,0,105,16,9,5,172,-2235,0,0,1014,14.018000000000004,
0,0,105,16,8,5,9,-2238,0,0,1015,14.117999999999999,
0,0,105,15,8,5,9,-2251,0,0,1016,14.175,
0,0,105,15,8,5,9,-2252,0,0,1017,14.241000000000003,
0,0,105,15,8,5,9,-2257,0,0,1018,14.294999999999998,
0,0,105,16,8,5,9,-2251,0,0,1019,14.348000000000003,
0,0,105,16,9,5,172,-2240,0,0,1020,14.402000000000005,
0,0,105,16,9,5,172,-2256,0,0,1021,14.459,
0,0,105,15,9,5,172,-2251,0,0,1022,14.514,
0,0,105,16,9,5,172,-2252,0,0,1023,14.570000000000004,
0,0,105,16,9,5,172,-2255,0,0,1024,14.623999999999999,
0,0,105,16,9,5,172,-2254,0,0,1025,14.678999999999998,
0,0,105,16,9,5,172,-2258,0,0,1026,14.736,
0,0,105,15,9,5,172,-2251,0,0,1027,14.793000000000003,
0,0,105,15,9,5,172,-2254,0,0,1028,14.848000000000003,
0,0,105,15,9,5,172,-2257,0,0,1029,14.908000000000005,
0,0,105,16,9,5,172,-2254,0,0,1030,14.964000000000002,
0,0,105,15,8,5,9,-2243,0,0,1031,15.021000000000004,
0,0,105,15,9,5,172,-2238,0,0,1032,15.129999999999999,
0,0,105,16,9,5,0,-2245,0,0,1033,15.189000000000004,
0,0,105,16,9,5,172,-2243,0,0,1034,15.247000000000003,
0,0,105,15,9,5,172,-2259,0,0,1035,15.303999999999998,
0,0,105,15,9,5,172,-2258,0,0,1036,15.360000000000003,
0,0,105,16,9,5,0,-2246,0,0,1037,15.416,
0,0,105,15,9,5,172,-2244,0,0,1038,15.476000000000003,
0,0,105,15,8,5,9,-2231,0,0,1039,15.565000000000001,
0,0,105,15,8,5,9,-2254,0,0,1040,15.620999999999999,
0,0,105,15,8,5,9,-2251,0,0,1041,15.681999999999999,
0,0,105,15,8,5,9,-2248,0,0,1042,15.735000000000003,
0,0,105,15,8,5,9,-2255,0,0,1043,15.790000000000003,
0,0,105,15,8,5,9,-2251,0,0,1044,15.845000000000002,
0,0,105,15,8,5,9,-2257,0,0,1045,15.898,
0,0,105,15,8,5,9,-2257,0,0,1046,15.953,
0,0,105,15,8,5,9,-2253,0,0,1047,16.008,
0,0,105,16,8,5,9,-2255,0,0,1048,16.115,
0,0,105,16,10,5,141,-2233,0,0,1049,16.166999999999998,
0,0,105,16,10,5,141,-2253,0,0,1050,16.223000000000003,
0,0,105,16,8,6,124,-2247,0,0,1051,16.278000000000002,
0,0,105,15,8,5,9,-2239,0,0,1052,16.327,
0,0,105,16,10,5,141,-2227,0,0,1053,16.381000000000004,
0,0,105,16,8,6,124,-2245,0,0,1054,16.430000000000003,
0,0,105,16,8,6,124,-2257,0,0,1055,16.48,
0,0,105,15,8,5,9,-2239,0,0,1056,16.531000000000002,
0,0,105,16,8,6,124,-2242,0,0,1057,16.583000000000002,
0,0,105,15,8,5,9,-2236,0,0,1058,16.632,
0,0,105,16,8,6,124,-2238,0,0,1059,16.681,
0,0,105,15,8,5,9,-2227,0,0,1060,16.73,
0,0,105,15,8,6,124,-2243,0,0,1061,16.779,
0,0,105,15,8,6,124,-2254,0,0,1062,16.829000000000004,
0,0,105,16,8,6,124,-2245,0,0,1063,16.879,
0,0,105,16,8,6,124,-2256,0,0,1064,16.927000000000003,
0,0,105,16,8,6,124,-2251,0,0,1065,16.98,
0,0,105,16,8,6,124,-2256,0,0,1066,17.029,
0,0,105,16,8,6,124,-2258,0,0,1067,17.129,
0,0,105,15,8,5,9,-2246,0,0,1068,17.179,
0,0,105,16,8,6,124,-2244,0,0,1069,17.227999999999998,
0,0,105,16,8,6,124,-2255,0,0,1070,17.277000000000005,
0,0,105,16,8,6,124,-2254,0,0,1071,17.326000000000004,
0,0,105,16,8,6,124,-2257,0,0,1072,17.375000000000004,
0,0,105,16,8,6,124,-2257,0,0,1073,17.423,
0,0,105,16,8,6,124,-2249,0,0,1074,17.473000000000003,
0,0,105,15,8,6,124,-2244,0,0,1075,17.537000000000003,
0,0,105,15,8,5,9,-2239,0,0,1076,17.594000000000005,
0,0,105,15,8,5,9,-2244,0,0,1077,17.651,
0,0,105,15,8,5,9,-2242,0,0,1078,17.702,
0,0,105,15,8,6,124,-2244,0,0,1079,17.751,
0,0,105,16,8,6,124,-2240,0,0,1080,17.8,
0,0,105,15,8,5,9,-2220,0,0,1081,17.849,
0,0,105,15,8,5,9,-2257,0,0,1082,17.898,
0,0,105,15,8,5,9,-2247,0,0,1083,17.947,
0,0,105,15,8,5,9,-2253,0,0,1084,17.997000000000003,
0,0,105,16,8,6,124,-2244,0,0,1085,18.044999999999998,
0,0,105,15,8,5,9,-2240,0,0,1086,18.141000000000002,
0,0,105,15,8,5,9,-2226,0,0,1087,18.191,
0,0,105,15,8,6,124,-2239,0,0,1088,18.251,
0,0,105,15,8,5,9,-2244,0,0,1089,18.305000000000003,
0,0,105,16,8,6,124,-2242,0,0,1090,18.355,
0,0,105,15,8,5,9,-2247,0,0,1091,18.405000000000005,
0,0,105,15,8,5,9,-2256,0,0,1092,18.454000000000004,
0,0,105,15,8,5,9,-2259,0,0,1093,18.503000000000004,
0,0,105,15,8,5,9,-2258,0,0,1094,18.555000000000003,
0,0,105,15,8,6,124,-2257,0,0,1095,18.604000000000003,
0,0,105,15,8,5,9,-2222,0,0,1096,18.653000000000002,
0,0,105,15,8,6,124,-2217,0,0,1097,18.702,
0,0,105,15,8,6,124,-2257,0,0,1098,18.751,
0,0,105,15,8,6,124,-2258,0,0,1099,18.8,
0,0,105,15,8,6,124,-2253,0,0,1100,18.848000000000003,
0,0,105,16,10,5,141,-2245,0,0,1101,18.901,
0,0,105,15,8,6,124,-2227,0,0,1102,18.951000000000004,
0,0,105,16,10,5,141,-2227,0,0,1103,19.000000000000004,
0,0,105,15,8,6,124,-2246,0,0,1104,19.049000000000003,
0,0,105,15,8,6,124,-2244,0,0,1105,19.142,
0,0,104,15,8,6,124,-2238,0,0,1106,19.193,
0,0,104,15,8,6,124,-2256,0,0,1107,19.244000000000003,
0,0,105,15,10,5,141,-2232,0,0,1108,19.301,
0,0,104,15,8,6,124,-2232,0,0,1109,19.355999999999998,
0,0,105,15,9,5,130,-2248,0,0,1110,19.406000000000002,
0,0,104,15,8,6,124,-2245,0,0,1111,19.458000000000002,
0,0,104,15,8,6,124,-2257,0,0,1112,19.523,
0,0,104,16,9,5,130,-2225,0,0,1113,19.583000000000002,
0,0,105,15,8,6,124,-2207,0,0,1114,19.636,
0,0,104,15,8,6,124,-2239,0,0,1115,19.688,
0,0,104,15,8,6,124,-2255,0,0,1116,19.739,
0,0,104,15,8,6,124,-2252,0,0,1117,19.790000000000003,
0,0,105,15,8,6,124,-2235,0,0,1118,19.842000000000002,
0,0,104,16,9,5,130,-2221,0,0,1119,19.895,
0,0,104,15,9,5,130,-2237,0,0,1120,19.944,
0,0,104,15,8,6,124,-2249,0,0,1121,19.994000000000003,
0,0,104,16,8,4,135,-2244,0,0,1122,20.044999999999998,
0,0,104,16,9,5,130,-2240,0,0,1123,20.2,
0,0,104,16,9,5,130,-2238,0,0,1124,20.272000000000002,
0,0,104,15,8,6,124,-2245,0,0,1125,20.339000000000002,
0,0,104,16,9,5,130,-2245,0,0,1126,20.407,
0,0,104,16,9,5,130,-2259,0,0,1127,20.469000000000005,
0,0,105,15,8,6,124,-2222,0,0,1128,20.527000000000005,
0,0,105,15,9,5,130,-2240,0,0,1129,20.586000000000002,
0,0,105,15,8,6,124,-2238,0,0,1130,20.640000000000004,
0,0,105,15,8,6,124,-2240,0,0,1131,20.698000000000004,
0,0,105,15,8,6,124,-2235,0,0,1132,20.754,
0,0,104,15,8,6,124,-2251,0,0,1133,20.811000000000003,
0,0,104,15,8,5,9,-2259,0,0,1134,20.866000000000003,
0,0,104,15,8,5,9,-2258,0,0,1135,20.919999999999998,
0,0,104,15,8,5,9,-2259,0,0,1136,21.015000000000004,
0,0,104,15,8,6,124,-2257,0,0,1137,21.123,
0,0,104,15,8,5,9,-2255,0,0,1138,21.176,
0,0,104,15,8,6,124,-2243,0,0,1139,21.227,
0,0,105,15,8,5,9,-2242,0,0,1140,21.278000000000002,
0,0,105,15,9,5,130,-2245,0,0,1141,21.329000000000004,
0,0,105,15,8,5,9,-2246,0,0,1142,21.381000000000004,
0,0,105,15,8,5,9,-2243,0,0,1143,21.433000000000003,
0,0,105,15,8,5,9,-2256,0,0,1144,21.487,
0,0,105,15,8,6,124,-2240,0,0,1145,21.548,
0,0,105,15,8,6,124,-2258,0,0,1146,21.602999999999998,
0,0,105,15,8,5,9,-2240,0,0,1147,21.654,
0,0,105,15,8,6,124,-2230,0,0,1148,21.706,
0,0,104,15,9,5,140,-2221,0,0,1149,21.763,
0,0,104,16,8,4,9,-2238,0,0,1150,21.817000000000004,
0,0,104,15,8,5,9,-2231,0,0,1151,21.869000000000003,
0,0,105,15,8,5,9,-2240,0,0,1152,21.924000000000003,
0,0,105,15,8,5,9,-2239,0,0,1153,21.977,
0,0,105,15,8,5,9,-2242,0,0,1154,22.031000000000002,
0,0,105,15,8,5,9,-2244,0,0,1155,22.134000000000004,
0,0,104,15,8,5,9,-2236,0,0,1156,22.187,
0,0,104,16,8,4,9,-2220,0,0,1157,22.249,
0,0,104,15,9,5,140,-2241,0,0,1158,22.3,
0,0,104,16,8,6,124,-2239,0,0,1159,22.349999999999998,
0,0,104,15,8,5,9,-2227,0,0,1160,22.401,
0,0,105,15,8,5,9,-2258,0,0,1161,22.459,
0,0,105,15,8,5,9,-2237,0,0,1162,22.514,
0,0,105,15,8,5,9,-2255,0,0,1163,22.568,
0,0,104,15,8,5,9,-2238,0,0,1164,22.624,
0,0,104,15,8,5,9,-2258,0,0,1165,22.678,
0,0,105,15,8,5,9,-2229,0,0,1166,22.733,
0,0,104,15,8,5,9,-2241,0,0,1167,22.787000000000003,
0,0,105,15,8,5,9,-2235,0,0,1168,22.842000000000002,
0,0,105,15,8,5,9,-2242,0,0,1169,22.895,
0,0,104,15,8,5,9,-2240,0,0,1170,22.949,
0,0,104,15,9,5,140,-2241,0,0,1171,23.002,
0,0,104,15,8,5,9,-2241,0,0,1172,23.056,
0,0,104,15,8,5,9,-2259,0,0,1173,23.162000000000003,
0,0,104,16,9,5,140,-2198,0,0,1174,23.217000000000002,
0,0,104,15,8,5,9,-2213,0,0,1175,23.271000000000004,
0,0,104,15,8,5,9,-2235,0,0,1176,23.327,
0,0,105,15,8,5,9,-2235,0,0,1177,23.381000000000004,
0,0,104,15,8,5,9,-2257,0,0,1178,23.433000000000003,
0,0,104,15,8,6,124,-2245,0,0,1179,23.485000000000003,
0,0,104,15,8,6,124,-2258,0,0,1180,23.555000000000003,
0,0,105,15,8,6,124,-2239,0,0,1181,23.610000000000003,
0,0,105,15,8,6,124,-2253,0,0,1182,23.663,
0,0,105,16,8,6,124,-2229,0,0,1183,23.712,
0,0,104,15,8,5,9,-2239,0,0,1184,23.761,
0,0,105,15,8,5,9,-2209,0,0,1185,23.814000000000004,
0,0,105,15,8,5,9,-2226,0,0,1186,23.864,
0,0,105,15,8,5,9,-2241,0,0,1187,23.913,
0,0,104,15,9,5,140,-2211,0,0,1188,23.962,
0,0,104,15,8,5,9,-2240,0,0,1189,24.012000000000004,
0,0,104,15,8,5,9,-2223,0,0,1190,24.104000000000003,
0,0,104,16,8,4,9,-2236,0,0,1191,24.155000000000005,
0,0,104,15,8,5,9,-2201,0,0,1192,24.207000000000004,
0,0,104,15,9,5,140,-2237,0,0,1193,24.267,
0,0,105,15,8,5,9,-2222,0,0,1194,24.319,
0,0,104,15,8,5,9,-2238,0,0,1195,24.372000000000003,
0,0,105,15,8,5,9,-2241,0,0,1196,24.421000000000003,
0,0,104,15,8,5,9,-2238,0,0,1197,24.474,
0,0,104,16,9,3,140,-2216,0,0,1198,24.523,
0,0,104,15,9,5,140,-2245,0,0,1199,24.575,
0,0,104,16,9,3,140,-2243,0,0,1200,24.624,
0,0,104,16,9,3,140,-2235,0,0,1201,24.672,
0,0,104,16,9,5,140,-2236,0,0,1202,24.721,
0,0,104,16,8,4,9,-2236,0,0,1203,24.77,
