,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,107,19,3,1,18,-1785,1,0,757,0,
0,0,107,19,3,1,18,-1785,1,0,758,0,
0,0,107,19,3,1,18,-1785,1,0,759,0.3119999999999976,
0,0,107,19,3,1,18,-1785,1,0,760,0.3619999999999983,
0,0,107,19,3,1,18,-1785,1,0,761,0.41499999999999915,
0,0,107,19,3,1,18,-1785,1,0,762,0.4659999999999975,
0,0,107,19,3,1,18,-1785,1,0,763,0.5199999999999996,
0,0,107,19,3,1,18,-1785,1,0,764,0.5730000000000004,
0,0,107,19,3,1,18,-1785,1,0,765,0.6749999999999972,
0,0,107,19,3,1,18,-1785,1,0,766,0.7259999999999991,
0,0,107,19,3,1,18,-1785,1,0,767,0.7779999999999987,
0,0,107,19,3,1,18,-1785,1,0,768,0.8299999999999983,
0,0,107,19,3,1,18,-1785,1,0,769,0.8829999999999991,
0,0,107,19,3,1,18,-1785,1,0,770,0.9519999999999982,
0,0,107,19,3,1,18,-1785,1,0,771,1.0139999999999993,
0,0,107,19,3,1,18,-1785,1,0,772,1.0700000000000003,
0,0,107,19,3,1,18,-1785,1,0,773,1.125,
0,0,107,19,3,1,18,-1785,1,0,774,1.1779999999999973,
0,0,107,19,3,1,18,-1785,1,0,775,1.2449999999999974,
0,0,107,19,3,1,18,-1785,1,0,776,1.3149999999999977,
0,0,107,19,3,1,18,-1785,1,0,777,1.3679999999999986,
0,0,107,19,3,1,18,-1785,1,0,778,1.4190000000000005,
0,0,107,19,3,1,18,-1785,1,0,779,1.472999999999999,
0,0,107,19,3,1,18,-1785,1,0,780,1.529,
0,0,107,19,3,1,18,-1785,1,0,781,1.5849999999999973,
0,0,107,19,3,1,18,-1785,1,0,782,1.6789999999999985,
0,0,107,19,3,1,18,-1785,1,0,783,1.7330000000000005,
0,0,107,19,3,1,18,-1785,1,0,784,1.782,
0,0,107,19,3,1,18,-1785,1,0,785,1.8329999999999984,
0,0,107,19,3,1,18,-1785,1,0,786,1.8840000000000003,
0,0,107,19,3,1,18,-1785,1,0,787,1.9379999999999988,
0,0,107,19,3,1,18,-1785,1,0,788,1.9879999999999995,
0,0,107,19,3,1,18,-1785,1,0,789,2.0380000000000003,
0,0,107,19,3,1,18,-1785,1,0,790,2.09,
0,0,107,19,3,1,18,-1785,1,0,791,2.1409999999999982,
0,0,107,19,3,1,18,-1785,1,0,792,2.190999999999999,
0,0,107,19,3,1,18,-1785,1,0,793,2.2449999999999974,
0,0,107,19,3,1,18,-1785,1,0,794,2.2940000000000005,
0,0,107,19,3,1,18,-1785,1,0,795,2.3469999999999978,
0,0,107,19,3,1,18,-1785,1,0,796,2.3979999999999997,
0,0,107,19,3,1,18,-1785,1,0,797,2.4480000000000004,
0,0,107,19,3,1,18,-1785,1,0,798,2.497,
0,0,107,19,3,1,18,-1785,1,0,799,2.5479999999999983,
0,0,107,19,3,1,18,-1785,1,0,800,2.698999999999998,
0,0,107,19,3,1,18,-1785,1,0,801,2.7509999999999977,
0,0,107,19,3,1,18,-1785,1,0,802,2.7989999999999995,
