,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,106,20,9,4,172,-1947,0,0,932,10.146999999999998,
0,0,105,20,9,5,172,-2053,0,0,933,10.198,
0,0,105,19,9,5,171,-2109,0,0,934,10.247999999999998,
0,0,104,19,8,6,45,-1966,0,0,935,10.299,
0,0,103,19,9,5,8,-2006,0,0,936,10.348999999999997,
0,0,102,19,9,5,171,-2017,0,0,937,10.402999999999999,
0,0,101,19,8,4,171,-1996,0,0,938,10.454999999999998,
0,0,101,19,9,5,171,-2132,0,0,939,10.509,
0,0,100,19,9,4,0,-1855,0,0,940,10.560000000000002,
0,0,99,19,8,5,0,-2018,0,0,941,10.665999999999997,
0,0,98,19,8,4,7,-2030,0,0,942,10.717999999999996,
0,0,98,19,8,4,0,-2205,0,0,943,10.772999999999996,
0,0,97,19,9,5,172,-2059,0,0,944,10.823999999999998,
0,0,98,19,9,5,172,-2162,0,0,945,10.875999999999998,
0,0,96,19,8,4,0,-1802,0,0,946,10.936,
0,0,95,19,8,4,171,-2058,0,0,947,10.997,
0,0,95,19,8,5,169,-2099,0,0,948,11.048000000000002,
0,0,95,19,8,5,45,-2130,0,0,949,11.098999999999997,
0,0,94,19,9,5,0,-2128,0,0,950,11.149000000000001,
0,0,93,19,9,4,0,-1839,0,0,951,11.204999999999998,
0,0,92,19,9,4,14,-2015,0,0,952,11.256,
0,0,91,18,9,4,8,-1976,0,0,953,11.307000000000002,
0,0,91,18,9,5,0,-2085,0,0,954,11.357999999999997,
0,0,90,18,8,4,7,-1973,0,0,955,11.408999999999999,
0,0,92,18,7,5,169,-1808,0,0,956,11.460999999999999,
0,0,89,18,8,5,171,-1665,0,0,957,11.513999999999996,
0,0,88,18,8,5,9,-2151,0,0,958,11.565999999999995,
0,0,89,18,7,4,18,-2186,0,0,959,11.656999999999996,
0,0,89,18,7,6,158,-2206,0,0,960,11.704,
0,0,89,18,7,5,63,-2164,0,0,961,11.753,
0,0,91,18,9,5,16,-1818,0,0,962,11.801000000000002,
0,0,89,18,7,6,158,-1776,0,0,963,11.853000000000002,
0,0,88,18,8,4,0,-2092,0,0,964,11.902000000000001,
0,0,88,17,7,5,171,-2077,0,0,965,11.952999999999996,
0,0,89,17,9,5,171,-1968,0,0,966,12.002000000000002,
0,0,88,18,6,6,72,-1988,0,0,967,12.049999999999997,
0,0,87,18,8,6,45,-2074,0,0,968,12.098999999999997,
0,0,87,18,8,4,0,-2157,0,0,969,12.147999999999996,
0,0,87,18,7,5,169,-2121,0,0,970,12.195999999999998,
0,0,88,18,9,5,0,-1951,0,0,971,12.244,
0,0,87,18,9,4,173,-1887,0,0,972,12.292000000000002,
0,0,87,18,9,4,173,-2172,0,0,973,12.339999999999996,
0,0,86,18,9,5,172,-2156,0,0,974,12.387999999999998,
0,0,86,19,10,6,0,-2128,0,0,975,12.439999999999998,
0,0,86,19,8,5,166,-2166,0,0,976,12.488,
0,0,85,19,9,5,172,-1949,0,0,977,12.536999999999999,
0,0,85,19,9,4,0,-2017,0,0,978,12.628,
0,0,84,19,10,6,11,-2179,0,0,979,12.677,
0,0,84,19,10,6,0,-2130,0,0,980,12.725000000000001,
0,0,84,19,10,5,174,-2178,0,0,981,12.774000000000001,
0,0,84,19,10,6,8,-2071,0,0,982,12.823999999999998,
0,0,84,19,10,5,172,-2182,0,0,983,12.899999999999999,
0,0,85,19,9,6,172,-2138,0,0,984,12.982999999999997,
0,0,85,19,9,6,171,-2108,0,0,985,13.037999999999997,
0,0,85,19,9,6,39,-2217,0,0,986,13.170000000000002,
0,0,83,19,10,6,171,-1873,0,0,987,13.344999999999999,
0,0,82,19,10,5,174,-1933,0,0,988,13.504999999999995,
0,0,81,19,10,6,7,-1859,0,0,989,13.655999999999999,
0,0,80,19,9,6,172,-2098,0,0,990,13.844000000000001,
0,0,67,19,11,5,173,-1124,0,0,991,13.902999999999999,
0,0,67,19,11,7,172,-2151,0,0,992,13.969999999999999,
0,0,67,19,10,7,172,-2067,0,0,993,14.259,
0,0,66,19,11,7,0,-1970,0,0,994,14.571999999999996,
0,0,66,19,10,7,172,-2201,0,0,995,14.673000000000002,
0,0,65,19,10,7,172,-1958,0,0,996,14.728000000000002,
0,0,66,19,11,6,0,-1989,0,0,997,14.783999999999999,
0,0,64,19,11,7,172,-1868,0,0,998,14.838000000000001,
0,0,64,19,11,7,173,-2056,0,0,999,14.894999999999996,
0,0,63,19,11,6,173,-2076,0,0,1000,14.966000000000001,
0,0,63,19,11,6,173,-2051,0,0,1001,15.024000000000001,
0,0,62,19,10,6,0,-2035,0,0,1002,15.080999999999996,
0,0,62,19,11,6,173,-2169,0,0,1003,15.138999999999996,
0,0,62,19,11,6,0,-2176,0,0,1004,15.198,
0,0,61,18,10,6,0,-2083,0,0,1005,15.254999999999995,
0,0,61,18,11,6,0,-2142,0,0,1006,15.308,
0,0,61,18,11,6,45,-2175,0,0,1007,15.365000000000002,
0,0,61,19,11,6,0,-2206,0,0,1008,15.417000000000002,
0,0,61,19,11,6,0,-2216,0,0,1009,15.469999999999999,
0,0,60,19,10,6,45,-2166,0,0,1010,15.521999999999998,
0,0,60,19,10,6,0,-2128,0,0,1011,15.582,
0,0,60,19,9,6,45,-2178,0,0,1012,15.680999999999997,
0,0,60,19,9,6,37,-2191,0,0,1013,15.734000000000002,
0,0,59,19,10,5,0,-2096,0,0,1014,15.783999999999999,
0,0,59,19,10,6,172,-2011,0,0,1015,15.844000000000001,
0,0,58,19,10,4,0,-2071,0,0,1016,15.899000000000001,
0,0,57,19,10,4,0,-1958,0,0,1017,15.963000000000001,
0,0,56,19,12,5,172,-1878,0,0,1018,16.018,
0,0,55,18,11,4,172,-1995,0,0,1019,16.068999999999996,
0,0,54,18,11,4,165,-1909,0,0,1020,16.118000000000002,
0,0,52,18,9,5,11,-1930,0,0,1021,16.167,
0,0,52,18,10,5,172,-2134,0,0,1022,16.216,
0,0,51,19,9,6,8,-1980,0,0,1023,16.269999999999996,
0,0,50,19,9,5,172,-2026,0,0,1024,16.317999999999998,
0,0,50,19,9,5,6,-2081,0,0,1025,16.369,
0,0,50,18,8,6,39,-2127,0,0,1026,16.423000000000002,
0,0,49,18,7,6,31,-2114,0,0,1027,16.476,
0,0,49,18,9,6,0,-2056,0,0,1028,16.528999999999996,
0,0,48,18,8,6,30,-2036,0,0,1029,16.583999999999996,
0,0,48,18,10,7,171,-2121,0,0,1030,16.686,
0,0,47,18,9,7,40,-2097,0,0,1031,16.738999999999997,
0,0,47,18,9,7,45,-2027,0,0,1032,16.792,
0,0,46,18,10,7,172,-2036,0,0,1033,16.842999999999996,
0,0,46,18,9,7,37,-2110,0,0,1034,16.897,
0,0,45,18,10,8,39,-2029,0,0,1035,16.967,
0,0,44,18,10,7,37,-2009,0,0,1036,17.022,
0,0,43,18,11,7,173,-1992,0,0,1037,17.079,
0,0,42,18,10,7,172,-1948,0,0,1038,17.131,
0,0,42,18,10,8,45,-2071,0,0,1039,17.186,
0,0,41,18,10,7,172,-2105,0,0,1040,17.241,
0,0,41,18,11,6,173,-1987,0,0,1041,17.295,
0,0,40,18,11,6,0,-2027,0,0,1042,17.348,
0,0,39,18,11,6,6,-1982,0,0,1043,17.402,
0,0,38,18,12,6,0,-1995,0,0,1044,17.454,
0,0,37,18,11,6,173,-2044,0,0,1045,17.518,
0,0,36,18,11,7,173,-1883,0,0,1046,17.573999999999998,
0,0,36,18,11,6,0,-2120,0,0,1047,17.679000000000002,
0,0,35,18,9,5,173,-2017,0,0,1048,17.728,
0,0,35,18,9,6,0,-2127,0,0,1049,17.778999999999996,
0,0,34,18,11,6,171,-2107,0,0,1050,17.83,
0,0,34,18,9,6,171,-2132,0,0,1051,17.881999999999998,
0,0,33,18,10,6,0,-2093,0,0,1052,17.935000000000002,
0,0,33,18,10,6,172,-2180,0,0,1053,17.987000000000002,
0,0,33,18,10,6,172,-2215,0,0,1054,18.036,
0,0,34,18,9,7,157,-2174,0,0,1055,18.086,
0,0,34,18,10,6,153,-2111,0,0,1056,18.134999999999998,
0,0,34,18,11,7,169,-2220,0,0,1057,18.185000000000002,
0,0,34,18,10,7,146,-2216,0,0,1058,18.235,
0,0,34,18,11,6,157,-2140,0,0,1059,18.29,
0,0,33,18,10,6,173,-2112,0,0,1060,18.342,
0,0,33,18,10,6,157,-2104,0,0,1061,18.391999999999996,
0,0,33,18,9,6,157,-2175,0,0,1062,18.442999999999998,
0,0,33,18,8,8,153,-2210,0,0,1063,18.491,
0,0,33,18,9,7,14,-2198,0,0,1064,18.539,
0,0,33,18,9,7,14,-2247,0,0,1065,18.631999999999998,
0,0,33,18,10,7,171,-2220,0,0,1066,18.68,
0,0,33,18,10,7,164,-2215,0,0,1067,18.728,
0,0,33,18,10,6,164,-2198,0,0,1068,18.777,
0,0,33,18,10,7,164,-2228,0,0,1069,18.824999999999996,
0,0,33,18,9,7,162,-2234,0,0,1070,18.872999999999998,
0,0,33,18,9,7,162,-2227,0,0,1071,18.93,
0,0,33,18,9,7,53,-2163,0,0,1072,18.985999999999997,
0,0,33,18,10,7,6,-2186,0,0,1073,19.034999999999997,
0,0,33,18,10,7,7,-2193,0,0,1074,19.083999999999996,
0,0,33,18,10,6,171,-2153,0,0,1075,19.134999999999998,
0,0,33,18,10,6,171,-2242,0,0,1076,19.183999999999997,
0,0,33,18,9,6,171,-2224,0,0,1077,19.234,
0,0,33,18,10,7,164,-2178,0,0,1078,19.284,
0,0,33,18,10,7,37,-2227,0,0,1079,19.333,
0,0,33,18,10,7,7,-2221,0,0,1080,19.384,
0,0,33,18,10,6,164,-2228,0,0,1081,19.433999999999997,
0,0,33,18,10,7,149,-2140,0,0,1082,19.484,
0,0,33,18,10,7,0,-2095,0,0,1083,19.537999999999997,
0,0,33,18,10,7,0,-2131,0,0,1084,19.632999999999996,
0,0,33,18,10,7,0,-2100,0,0,1085,19.699999999999996,
0,0,33,18,9,8,22,-2153,0,0,1086,19.869999999999997,
0,0,32,18,10,6,171,-2141,0,0,1087,19.978,
0,0,33,18,9,7,146,-2128,0,0,1088,20.162,
0,0,32,18,9,6,172,-2168,0,0,1089,20.234,
0,0,32,18,9,7,172,-2207,0,0,1090,20.455999999999996,
0,0,32,18,9,7,172,-2235,0,0,1091,20.510999999999996,
0,0,33,18,10,7,0,-2071,0,0,1092,20.563000000000002,
0,0,33,18,10,7,0,-2247,0,0,1093,20.667,
0,0,33,18,8,8,45,-2207,0,0,1094,20.717,
0,0,33,18,10,7,7,-2243,0,0,1095,20.769,
0,0,33,18,9,7,173,-2165,0,0,1096,20.818999999999996,
0,0,33,18,10,7,135,-2216,0,0,1097,20.869,
0,0,32,19,9,5,0,-2022,0,0,1098,20.924,
0,0,32,19,9,7,0,-2229,0,0,1099,20.984,
0,0,32,19,9,7,0,-2199,0,0,1100,21.034,
0,0,32,19,9,7,108,-2164,0,0,1101,21.085,
0,0,32,19,9,7,108,-2204,0,0,1102,21.135999999999996,
0,0,32,19,7,7,68,-2113,0,0,1103,21.186999999999998,
0,0,32,20,9,7,162,-2179,0,0,1104,21.238,
0,0,32,20,8,6,90,-2150,0,0,1105,21.289,
0,0,32,20,10,5,113,-2121,0,0,1106,21.339,
0,0,31,20,10,6,135,-2149,0,0,1107,21.396,
0,0,31,21,9,6,90,-2138,0,0,1108,21.446999999999996,
0,0,31,21,9,6,90,-2243,0,0,1109,21.497999999999998,
0,0,31,21,9,7,90,-2195,0,0,1110,21.549999999999997,
0,0,31,21,8,6,90,-2177,0,0,1111,21.644999999999996,
0,0,31,21,9,7,141,-2220,0,0,1112,21.693999999999996,
0,0,31,21,9,7,127,-2178,0,0,1113,21.744999999999997,
0,0,31,22,8,6,121,-2183,0,0,1114,21.793999999999997,
0,0,31,22,8,6,121,-2231,0,0,1115,21.842999999999996,
0,0,31,22,9,7,112,-2199,0,0,1116,21.89,
0,0,32,21,8,7,45,-2145,0,0,1117,21.939999999999998,
0,0,32,21,9,6,90,-2205,0,0,1118,21.985999999999997,
0,0,31,21,8,7,101,-2176,0,0,1119,22.036,
0,0,31,21,9,7,90,-2191,0,0,1120,22.085,
0,0,31,21,8,7,11,-2211,0,0,1121,22.134,
0,0,32,21,8,7,90,-2118,0,0,1122,22.18,
0,0,32,21,9,7,51,-2124,0,0,1123,22.228,
0,0,32,21,9,7,51,-2225,0,0,1124,22.274,
0,0,32,21,8,8,99,-2178,0,0,1125,22.323999999999998,
0,0,33,21,7,7,99,-2200,0,0,1126,22.369999999999997,
0,0,33,21,8,7,14,-2228,0,0,1127,22.418,
0,0,33,22,10,6,34,-2137,0,0,1128,22.466,
0,0,33,22,9,6,36,-2229,0,0,1129,22.513999999999996,
0,0,34,22,10,6,36,-1921,0,0,1130,22.561,
0,0,33,22,9,7,14,-2010,0,0,1131,22.659,
0,0,34,22,9,7,0,-2128,0,0,1132,22.707,
0,0,34,22,10,7,8,-2171,0,0,1133,22.756999999999998,
0,0,34,22,10,6,16,-2077,0,0,1134,22.804000000000002,
0,0,44,23,10,6,172,-1224,0,0,1135,22.853,
0,0,45,23,10,6,0,-1935,0,0,1136,22.899,
0,0,46,23,11,6,0,-2151,0,0,1137,23.079,
0,0,46,23,10,5,173,-2084,0,0,1138,23.134999999999998,
0,0,46,23,10,4,173,-2172,0,0,1139,23.183,
0,0,46,23,10,6,0,-2129,0,0,1140,23.229999999999997,
0,0,47,23,10,6,0,-2034,0,0,1141,23.277,
0,0,47,23,10,6,0,-2177,0,0,1142,23.326,
0,0,48,23,8,5,171,-2149,0,0,1143,23.378,
0,0,48,23,10,6,173,-2099,0,0,1144,23.432000000000002,
0,0,48,23,8,6,153,-2109,0,0,1145,23.488999999999997,
0,0,49,23,8,7,149,-1995,0,0,1146,23.540999999999997,
0,0,50,23,10,5,173,-2081,0,0,1147,23.64,
0,0,50,23,9,5,0,-2001,0,0,1148,23.688000000000002,
0,0,51,23,9,5,34,-2115,0,0,1149,23.735999999999997,
0,0,51,23,9,4,6,-2081,0,0,1150,23.781,
0,0,52,23,10,5,30,-2114,0,0,1151,23.830999999999996,
0,0,52,23,10,5,173,-2182,0,0,1152,23.877000000000002,
0,0,52,23,10,5,34,-2174,0,0,1153,23.924999999999997,
0,0,52,23,10,5,34,-2240,0,0,1154,23.972,
0,0,52,23,9,5,0,-2080,0,0,1155,24.024,
0,0,53,23,10,5,173,-2208,0,0,1156,24.07,
0,0,53,23,10,5,30,-2179,0,0,1157,24.118000000000002,
0,0,53,23,10,3,17,-2024,0,0,1158,24.167,
0,0,54,23,11,4,14,-1970,0,0,1159,24.217,
0,0,55,23,11,4,21,-2182,0,0,1160,24.266,
0,0,55,23,11,3,5,-2015,0,0,1161,24.314999999999998,
0,0,56,23,10,2,174,-1956,0,0,1162,24.362000000000002,
0,0,57,23,10,2,6,-2100,0,0,1163,24.411,
0,0,58,23,9,4,0,-1996,0,0,1164,24.46,
0,0,58,23,10,4,7,-2129,0,0,1165,24.507999999999996,
0,0,59,23,9,5,7,-1990,0,0,1166,24.554000000000002,
0,0,59,23,9,5,8,-2216,0,0,1167,24.65,
0,0,59,23,10,5,141,-2142,0,0,1168,24.695999999999998,
0,0,60,22,10,6,8,-2039,0,0,1169,24.741999999999997,
0,0,60,22,10,6,9,-2099,0,0,1170,24.787,
0,0,61,22,9,6,135,-2034,0,0,1171,24.833,
0,0,61,22,8,6,135,-2161,0,0,1172,24.878999999999998,
0,0,62,22,9,7,0,-2009,0,0,1173,24.93,
0,0,62,22,9,6,164,-2025,0,0,1174,24.982999999999997,
0,0,63,22,9,7,16,-2057,0,0,1175,25.031999999999996,
0,0,63,21,9,7,16,-2114,0,0,1176,25.079,
0,0,64,21,8,8,27,-2041,0,0,1177,25.127000000000002,
0,0,65,21,10,6,0,-1999,0,0,1178,25.177,
0,0,65,21,10,6,174,-2148,0,0,1179,25.232999999999997,
0,0,66,21,10,5,174,-2026,0,0,1180,25.281999999999996,
0,0,66,21,11,6,174,-2040,0,0,1181,25.333999999999996,
0,0,67,21,11,6,0,-2003,0,0,1182,25.385999999999996,
0,0,69,22,11,6,8,-1876,0,0,1183,25.436999999999998,
0,0,70,22,12,6,16,-1921,0,0,1184,25.564999999999998,
0,0,70,22,10,5,6,-2137,0,0,1185,25.667,
