,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,54,19,7,4,9,-2061,0,0,592,15.681,
0,0,54,19,6,3,169,-2062,0,0,593,15.737,
0,0,53,19,6,3,169,-1989,0,0,594,15.793000000000001,
0,0,51,19,6,3,169,-1774,0,0,595,15.848,
0,0,49,19,6,3,169,-1928,0,0,596,15.956000000000001,
0,0,49,19,7,5,169,-1962,0,0,597,16.005000000000003,
0,0,47,20,7,5,169,-1915,0,0,598,16.051000000000002,
0,0,46,20,7,4,158,-1941,0,0,599,16.095,
0,0,45,20,8,4,172,-1867,0,0,600,16.147,
0,0,43,20,6,3,169,-1888,0,0,601,16.205,
0,0,42,20,6,5,56,-1964,0,0,602,16.253999999999998,
0,0,41,20,7,4,0,-1905,0,0,603,16.302999999999997,
0,0,40,20,8,4,172,-1905,0,0,604,16.359,
0,0,39,20,6,3,169,-1891,0,0,605,16.407000000000004,
0,0,38,20,8,4,172,-2021,0,0,606,16.458,
0,0,38,20,7,4,0,-2131,0,0,607,16.506999999999998,
0,0,38,19,7,4,0,-2156,0,0,608,16.557000000000002,
0,0,38,19,7,4,0,-2129,0,0,609,16.606,
0,0,37,19,6,5,166,-2101,0,0,610,16.655,
0,0,37,19,7,4,153,-2053,0,0,611,16.707,
0,0,37,19,7,4,53,-2127,0,0,612,16.762999999999998,
0,0,36,19,7,4,53,-2241,0,0,613,16.811999999999998,
0,0,36,19,6,5,45,-1992,0,0,614,16.860999999999997,
0,0,36,19,6,4,171,-2164,0,0,615,16.966,
0,0,36,19,8,4,171,-2144,0,0,616,17.017000000000003,
0,0,36,19,7,4,53,-2072,0,0,617,17.067,
0,0,36,20,7,4,0,-2140,0,0,618,17.119999999999997,
0,0,36,20,8,4,172,-2053,0,0,619,17.177999999999997,
0,0,36,21,7,4,171,-2066,0,0,620,17.234,
0,0,35,21,6,4,9,-2071,0,0,621,17.28,
0,0,35,22,7,4,135,-2020,0,0,622,17.323999999999998,
0,0,35,22,6,5,117,-2059,0,0,623,17.374000000000002,
0,0,35,22,6,5,104,-2169,0,0,624,17.418999999999997,
0,0,35,23,6,5,104,-2156,0,0,625,17.464,
0,0,35,23,7,4,0,-2136,0,0,626,17.508000000000003,
0,0,36,23,6,5,117,-2119,0,0,627,17.558,
0,0,36,22,7,4,0,-2173,0,0,628,17.606,
0,0,36,22,7,4,0,-2243,0,0,629,17.651000000000003,
0,0,36,22,7,4,0,-2247,0,0,630,17.695999999999998,
0,0,36,22,7,4,0,-2242,0,0,631,17.75,
0,0,36,22,7,4,135,-2154,0,0,632,17.796,
0,0,37,22,8,4,171,-1980,0,0,633,17.840000000000003,
0,0,37,22,7,4,0,-2067,0,0,634,17.93,
0,0,37,21,6,5,166,-2121,0,0,635,17.974000000000004,
0,0,37,21,6,4,169,-2175,0,0,636,18.018,
0,0,37,21,7,5,0,-2122,0,0,637,18.063000000000002,
0,0,37,21,7,4,53,-2171,0,0,638,18.107,
0,0,37,20,7,4,53,-2218,0,0,639,18.165,
0,0,38,21,7,4,0,-2162,0,0,640,18.226,
0,0,38,21,7,5,11,-2201,0,0,641,18.272,
0,0,38,21,7,5,11,-2253,0,0,642,18.316000000000003,
0,0,38,21,7,5,11,-2230,0,0,643,18.369999999999997,
0,0,38,21,6,5,68,-2206,0,0,644,18.418,
0,0,38,21,6,5,63,-2191,0,0,645,18.466,
0,0,38,21,6,5,63,-2243,0,0,646,18.512,
0,0,38,21,6,5,166,-2218,0,0,647,18.558999999999997,
0,0,38,21,6,5,166,-2258,0,0,648,18.606,
0,0,38,21,6,5,63,-2237,0,0,649,18.652,
0,0,38,21,6,5,63,-2250,0,0,650,18.698999999999998,
0,0,38,21,6,5,63,-2254,0,0,651,18.759,
0,0,38,21,6,5,166,-2240,0,0,652,18.805999999999997,
0,0,38,21,6,5,166,-2256,0,0,653,18.853,
0,0,38,21,6,5,166,-2231,0,0,654,18.950000000000003,
0,0,38,21,7,4,0,-2222,0,0,655,18.996000000000002,
0,0,38,21,7,4,63,-2244,0,0,656,19.043,
0,0,38,21,7,4,0,-2221,0,0,657,19.090000000000003,
0,0,38,21,7,4,0,-2226,0,0,658,19.144,
0,0,38,21,7,4,63,-2229,0,0,659,19.213,
0,0,38,21,7,4,0,-2237,0,0,660,19.265,
0,0,38,21,7,4,63,-2239,0,0,661,19.313000000000002,
0,0,38,21,7,4,0,-2229,0,0,662,19.366999999999997,
0,0,38,21,7,4,0,-2237,0,0,663,19.416000000000004,
0,0,38,21,7,4,0,-2232,0,0,664,19.461,
0,0,39,21,7,4,0,-2231,0,0,665,19.505000000000003,
0,0,39,21,7,4,0,-2260,0,0,666,19.549,
0,0,39,21,7,4,0,-2245,0,0,667,19.593000000000004,
0,0,39,21,7,4,0,-2255,0,0,668,19.637,
0,0,39,21,7,4,0,-2253,0,0,669,19.682000000000002,
0,0,39,21,7,4,0,-2253,0,0,670,19.737000000000002,
0,0,39,21,7,4,0,-2256,0,0,671,19.782000000000004,
0,0,39,21,7,4,22,-2241,0,0,672,19.826999999999998,
0,0,39,21,7,4,0,-2240,0,0,673,19.872999999999998,
0,0,39,21,7,4,0,-2251,0,0,674,19.967,
0,0,39,21,7,5,63,-2246,0,0,675,20.015,
0,0,39,21,7,4,22,-2228,0,0,676,20.061,
0,0,39,21,7,5,59,-2206,0,0,677,20.106,
0,0,39,21,7,5,22,-2200,0,0,678,20.159,
0,0,39,21,7,4,22,-2242,0,0,679,20.222,
0,0,39,21,7,4,22,-2242,0,0,680,20.270000000000003,
0,0,39,21,7,4,22,-2240,0,0,681,20.314999999999998,
0,0,39,21,7,4,22,-2238,0,0,682,20.366,
0,0,39,21,7,4,22,-2238,0,0,683,20.411,
0,0,39,21,7,5,22,-2240,0,0,684,20.455,
0,0,39,21,7,4,22,-2242,0,0,685,20.499000000000002,
0,0,39,21,7,4,22,-2257,0,0,686,20.543,
0,0,39,21,7,4,22,-2254,0,0,687,20.592,
0,0,39,21,7,4,22,-2259,0,0,688,20.636000000000003,
0,0,39,21,8,5,14,-2227,0,0,689,20.682000000000002,
0,0,39,21,7,4,22,-2250,0,0,690,20.734,
0,0,39,21,7,4,0,-2248,0,0,691,20.789,
0,0,39,21,7,4,22,-2245,0,0,692,20.837000000000003,
