,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,32,25,7,4,90,-2097,0,0,1064,3.844000000000001,
0,0,32,25,8,4,108,-2125,0,0,1065,3.900000000000002,
0,0,32,25,7,4,121,-2042,0,0,1066,3.958000000000002,
0,0,32,24,7,4,127,-2216,0,0,1067,4.062999999999999,
0,0,32,24,7,4,127,-2240,0,0,1068,4.122,
0,0,33,24,7,4,127,-2229,0,0,1069,4.181000000000001,
0,0,33,24,7,4,0,-2144,0,0,1070,4.243000000000002,
0,0,33,24,8,4,135,-2191,0,0,1071,4.312999999999999,
0,0,33,25,8,5,121,-2087,0,0,1072,4.3870000000000005,
0,0,32,25,6,6,0,-2043,0,0,1073,4.456999999999997,
0,0,32,25,7,4,90,-2132,0,0,1074,4.528000000000002,
0,0,32,25,7,5,158,-2213,0,0,1075,4.596,
0,0,33,25,7,5,112,-2015,0,0,1076,4.656000000000002,
0,0,33,25,8,5,121,-2208,0,0,1077,4.714000000000002,
0,0,33,24,7,5,121,-2108,0,0,1078,4.772000000000002,
0,0,33,24,8,5,143,-2082,0,0,1079,4.8309999999999995,
0,0,33,24,7,4,141,-2243,0,0,1080,4.895,
0,0,33,24,7,4,135,-2195,0,0,1081,4.953999999999997,
0,0,33,23,8,4,172,-2030,0,0,1082,5.1080000000000005,
0,0,34,23,8,4,45,-1978,0,0,1083,5.175999999999998,
0,0,34,21,8,4,9,-1909,0,0,1084,5.244000000000003,
0,0,33,21,6,5,72,-2200,0,0,1085,5.343999999999998,
0,0,34,21,8,4,9,-2236,0,0,1086,5.446999999999999,
0,0,33,21,8,4,169,-2173,0,0,1087,5.538,
0,0,33,22,8,5,135,-2041,0,0,1088,5.610000000000003,
0,0,33,22,7,4,146,-2094,0,0,1089,5.683000000000003,
0,0,33,23,8,5,166,-1997,0,0,1090,5.759000000000004,
0,0,32,24,8,4,135,-2023,0,0,1091,5.818000000000001,
0,0,32,24,8,4,99,-2089,0,0,1092,5.879999999999999,
0,0,33,24,8,5,104,-2034,0,0,1093,5.940000000000001,
0,0,33,24,8,4,45,-1978,0,0,1094,6.09,
0,0,34,25,7,4,90,-1843,0,0,1095,6.168000000000003,
0,0,36,25,8,4,45,-1840,0,0,1096,6.248999999999999,
0,0,37,25,7,4,34,-1896,0,0,1097,6.349,
0,0,38,26,8,5,63,-1908,0,0,1098,6.431999999999999,
0,0,38,26,8,5,63,-2232,0,0,1099,6.516000000000002,
0,0,38,26,7,5,68,-2201,0,0,1100,6.599999999999998,
0,0,39,26,8,4,45,-2087,0,0,1101,6.675000000000001,
0,0,39,25,7,5,158,-2059,0,0,1102,6.745000000000001,
0,0,41,26,8,5,171,-1816,0,0,1103,6.806999999999999,
0,0,43,26,8,3,171,-1797,0,0,1104,6.873999999999999,
0,0,45,27,7,4,63,-1705,0,0,1105,6.942000000000004,
0,0,47,27,8,4,45,-1883,0,0,1106,7.056999999999999,
0,0,47,26,7,4,0,-2037,0,0,1107,7.117000000000001,
0,0,49,27,8,4,27,-1838,0,0,1108,7.180000000000003,
0,0,50,27,8,5,169,-1953,0,0,1109,7.238000000000003,
0,0,52,27,8,4,0,-1807,0,0,1110,7.3110000000000035,
0,0,53,27,7,4,0,-1860,0,0,1111,7.398999999999997,
0,0,53,27,8,5,14,-2129,0,0,1112,7.501000000000001,
0,0,54,26,8,3,9,-1981,0,0,1113,7.584999999999997,
0,0,56,25,8,4,171,-1838,0,0,1114,7.662000000000003,
0,0,57,25,8,4,0,-1851,0,0,1115,7.773,
0,0,59,24,7,4,158,-1784,0,0,1116,7.854000000000003,
0,0,63,25,8,3,171,-1567,0,0,1117,7.922000000000001,
0,0,67,26,7,4,59,-1551,0,0,1118,8.038,
0,0,68,26,6,3,22,-1867,0,0,1119,8.230999999999998,
0,0,69,26,4,4,72,-1892,0,0,1120,8.318999999999999,
0,0,71,26,4,3,146,-1905,0,0,1121,8.41,
0,0,71,26,4,3,146,-1905,1,0,1122,8.494000000000003,
0,0,71,26,4,3,146,-1905,1,0,1123,8.575,
0,0,71,26,4,3,146,-1905,1,0,1124,8.644000000000002,
0,0,71,26,4,3,146,-1905,1,0,1125,8.715,
0,0,81,27,4,1,45,-1215,0,0,1126,8.782,
0,0,81,27,4,1,45,-1215,1,0,1127,8.846,
0,0,81,27,5,2,27,-2107,0,0,1128,8.921000000000003,
0,0,83,27,5,4,63,-1812,0,0,1129,8.982000000000003,
0,0,84,27,6,3,0,-1891,0,0,1130,9.126000000000001,
0,0,85,26,4,3,166,-1939,0,0,1131,9.215999999999998,
0,0,86,26,5,2,166,-2107,0,0,1132,9.309999999999999,
0,0,86,26,3,3,72,-2144,0,0,1133,9.418000000000003,
0,0,91,27,5,2,37,-1480,0,0,1134,9.511,
0,0,92,26,5,2,0,-1929,0,0,1135,9.581,
0,0,92,25,5,3,0,-1869,0,0,1136,9.648,
0,0,93,25,6,3,171,-2019,0,0,1137,9.724,
0,0,94,24,7,4,0,-1841,0,0,1138,9.787000000000003,
0,0,96,24,6,3,162,-1810,0,0,1139,9.861,
0,0,99,23,6,4,158,-1723,0,0,1140,9.930000000000003,
0,0,99,23,7,3,171,-2011,0,0,1141,10.059999999999999,
0,0,99,23,6,3,169,-2241,0,0,1142,10.132000000000001,
0,0,99,23,6,3,169,-1992,0,0,1143,10.206,
0,0,98,23,6,3,169,-2192,0,0,1144,10.284000000000002,
0,0,99,23,7,4,0,-2180,0,0,1145,10.349,
0,0,98,23,6,3,169,-2193,0,0,1146,10.431000000000001,
0,0,98,23,6,4,171,-2169,0,0,1147,10.501999999999999,
0,0,98,23,8,3,171,-2201,0,0,1148,10.574000000000002,
0,0,98,23,8,4,9,-2152,0,0,1149,10.641000000000002,
0,0,98,22,7,4,135,-2083,0,0,1150,10.709999999999997,
0,0,99,22,8,4,171,-2046,0,0,1151,10.782,
0,0,99,22,7,4,135,-2124,0,0,1152,10.860000000000003,
0,0,100,22,8,3,9,-1939,0,0,1153,10.937000000000001,
0,0,101,22,7,3,164,-1980,0,0,1154,11.068999999999999,
0,0,102,22,7,3,172,-1998,0,0,1155,11.142999999999997,
0,0,103,22,8,4,171,-1821,0,0,1156,11.215999999999998,
0,0,107,24,6,5,68,-1554,0,0,1157,11.294999999999998,
0,0,108,24,7,4,31,-1927,0,0,1158,11.465999999999998,
0,0,109,24,8,4,45,-1954,0,0,1159,11.552000000000003,
0,0,111,24,7,5,166,-1857,0,0,1160,11.642999999999997,
0,0,111,24,8,3,171,-2085,0,0,1161,11.729000000000003,
0,0,112,24,6,3,169,-1874,0,0,1162,11.794999999999998,
0,0,114,24,8,3,172,-1837,0,0,1163,11.861999999999998,
0,0,116,24,8,3,8,-1760,0,0,1164,11.928,
0,0,118,24,8,4,172,-1813,0,0,1165,12.041999999999998,
0,0,120,24,8,4,171,-1817,0,0,1166,12.108999999999998,
0,0,121,24,8,3,172,-1925,0,0,1167,12.174000000000003,
0,0,122,24,8,4,172,-1900,0,0,1168,12.245000000000001,
0,0,123,24,8,4,0,-1900,0,0,1169,12.317000000000004,
0,0,124,24,8,4,0,-1965,0,0,1170,12.378000000000004,
0,0,125,24,7,3,172,-1921,0,0,1171,12.437999999999999,
0,0,127,24,7,3,172,-1774,0,0,1172,12.497000000000003,
0,0,129,23,8,4,158,-1845,0,0,1173,12.556000000000001,
0,0,130,24,7,3,172,-1870,0,0,1174,12.614,
0,0,132,24,8,3,172,-1839,0,0,1175,12.672,
0,0,134,24,8,4,171,-1844,0,0,1176,12.727999999999998,
0,0,136,24,7,4,0,-1802,0,0,1177,12.788,
0,0,138,24,8,4,27,-1743,0,0,1178,12.858,
0,0,142,25,8,4,9,-1575,0,0,1179,12.927000000000003,
0,0,143,25,7,4,0,-1956,0,0,1180,13.052000000000003,
0,0,144,25,7,4,8,-1810,0,0,1181,13.126000000000001,
0,0,147,24,8,4,171,-1652,0,0,1182,13.193999999999999,
0,0,147,24,7,3,171,-2164,0,0,1183,13.327000000000002,
0,0,147,24,7,3,171,-2248,0,0,1184,13.440999999999999,
0,0,148,24,7,3,171,-2232,0,0,1185,13.503000000000004,
0,0,147,24,7,3,171,-2217,0,0,1186,13.562000000000001,
0,0,147,24,7,3,171,-2223,0,0,1187,13.620000000000001,
0,0,148,24,7,4,0,-2226,0,0,1188,13.681999999999999,
0,0,148,25,6,5,166,-2081,0,0,1189,13.758,
0,0,148,25,6,4,169,-2061,0,0,1190,13.836000000000002,
0,0,148,26,7,4,59,-2116,0,0,1191,13.898,
0,0,148,25,6,5,68,-2155,0,0,1192,13.959,
0,0,148,26,7,4,0,-2105,0,0,1193,14.075,
0,0,148,26,8,4,45,-2171,0,0,1194,14.142999999999997,
0,0,148,26,7,4,0,-2214,0,0,1195,14.209,
0,0,148,26,7,4,0,-2242,0,0,1196,14.273999999999997,
0,0,148,26,7,4,0,-2249,0,0,1197,14.355,
0,0,148,25,7,4,0,-2227,0,0,1198,14.416,
0,0,147,25,7,4,0,-2084,0,0,1199,14.482000000000003,
0,0,147,25,7,4,0,-2199,0,0,1200,14.549000000000003,
0,0,148,25,8,4,9,-2173,0,0,1201,14.605999999999998,
0,0,148,25,7,4,0,-2193,0,0,1202,14.666,
0,0,148,26,7,4,0,-2193,0,0,1203,14.727,
0,0,147,25,8,4,9,-2071,0,0,1204,14.784000000000002,
0,0,147,25,7,3,8,-2124,0,0,1205,14.842000000000002,
0,0,148,25,7,3,172,-2138,0,0,1206,14.904999999999998,
0,0,148,24,7,4,0,-1930,0,0,1207,14.970000000000002,
0,0,148,23,7,3,121,-2087,0,0,1208,15.090999999999998,
0,0,148,22,7,3,121,-2023,0,0,1209,15.148999999999997,
0,0,148,22,6,5,166,-2067,0,0,1210,15.215,
0,0,148,21,6,4,135,-2076,0,0,1211,15.282,
0,0,149,21,5,4,153,-2113,0,0,1212,15.349999999999998,
0,0,149,21,5,4,153,-2248,0,0,1213,15.409000000000002,
0,0,148,21,6,3,112,-2134,0,0,1214,15.471,
0,0,148,21,6,4,90,-2202,0,0,1215,15.532,
0,0,149,21,5,5,162,-2208,0,0,1216,15.59,
0,0,148,21,6,4,90,-2220,0,0,1217,15.645999999999997,
0,0,148,22,5,4,153,-2041,0,0,1218,15.702000000000002,
0,0,148,22,5,4,153,-2249,0,0,1219,15.760000000000002,
0,0,148,22,6,3,99,-2247,0,0,1220,15.818999999999999,
0,0,148,22,7,4,79,-2157,0,0,1221,15.879000000000001,
0,0,147,22,6,3,53,-1990,0,0,1222,15.939000000000004,
0,0,147,21,5,4,27,-2165,0,0,1223,16.067000000000004,
0,0,147,21,6,4,90,-2163,0,0,1224,16.141000000000002,
0,0,147,21,6,4,90,-2113,0,0,1225,16.206,
0,0,147,21,7,4,45,-2169,0,0,1226,16.272000000000002,
0,0,146,21,6,4,68,-2182,0,0,1227,16.351000000000003,
0,0,146,21,7,4,11,-2088,0,0,1228,16.413,
0,0,145,21,7,4,68,-2000,0,0,1229,16.474,
0,0,144,21,8,4,14,-1972,0,0,1230,16.544,
0,0,144,21,6,4,169,-2093,0,0,1231,16.608999999999998,
0,0,143,21,6,4,0,-1994,0,0,1232,16.691,
0,0,142,21,7,4,45,-2017,0,0,1233,16.769000000000002,
0,0,142,21,8,3,171,-2063,0,0,1234,16.840999999999998,
0,0,141,21,8,3,171,-1959,0,0,1235,16.913999999999998,
0,0,139,21,7,4,0,-1722,0,0,1236,16.982000000000003,
0,0,138,21,7,4,0,-1942,0,0,1237,17.102,
0,0,136,20,7,4,11,-1841,0,0,1238,17.181,
0,0,136,20,7,4,45,-2120,0,0,1239,17.273999999999997,
0,0,134,20,7,4,53,-1750,0,0,1240,17.361,
0,0,132,20,6,5,166,-1914,0,0,1241,17.432,
0,0,131,20,7,4,0,-1917,0,0,1242,17.512000000000004,
0,0,130,21,8,4,0,-1860,0,0,1243,17.584,
0,0,130,21,8,4,172,-2124,0,0,1244,17.660999999999998,
0,0,130,22,7,4,127,-1961,0,0,1245,17.733,
0,0,129,22,7,4,172,-1953,0,0,1246,17.803,
0,0,127,22,8,4,172,-1840,0,0,1247,17.884000000000004,
0,0,124,22,8,3,171,-1659,0,0,1248,17.956,
0,0,123,22,8,4,0,-1920,0,0,1249,18.074,
0,0,121,21,8,4,9,-1863,0,0,1250,18.148,
0,0,120,21,7,4,8,-1957,0,0,1251,18.221999999999998,
0,0,121,21,8,5,169,-2079,0,0,1252,18.322,
0,0,118,23,8,4,0,-1617,0,0,1253,18.400000000000002,
0,0,116,24,7,5,18,-1731,0,0,1254,18.615,
0,0,113,24,7,3,172,-1751,0,0,1255,18.695000000000004,
0,0,111,24,8,4,171,-1767,0,0,1256,18.77,
0,0,110,24,8,4,172,-1884,0,0,1257,18.843999999999998,
0,0,108,24,8,3,172,-1806,0,0,1258,18.915000000000003,
0,0,105,23,8,4,45,-1606,0,0,1259,18.99,
0,0,105,22,7,4,0,-2057,0,0,1260,19.116000000000003,
0,0,104,22,8,4,0,-2138,0,0,1261,19.199,
0,0,104,22,8,4,0,-2110,0,0,1262,19.285,
0,0,102,21,7,3,8,-1826,0,0,1263,19.358,
0,0,101,21,8,4,171,-1849,0,0,1264,19.465999999999998,
0,0,100,21,8,4,171,-1934,0,0,1265,19.526999999999997,
0,0,98,21,7,3,0,-1887,0,0,1266,19.590999999999998,
0,0,97,22,8,3,9,-1866,0,0,1267,19.656000000000002,
0,0,96,22,8,4,171,-1898,0,0,1268,19.724999999999998,
0,0,94,22,6,3,169,-1765,0,0,1269,19.802000000000003,
0,0,93,22,5,3,166,-2025,0,0,1270,19.874,
0,0,89,22,7,2,16,-1546,0,0,1271,19.947,
0,0,86,21,6,2,18,-1702,0,0,1272,20.089000000000002,
0,0,86,21,5,3,37,-2097,0,0,1273,20.163999999999998,
0,0,86,22,5,2,0,-1957,0,0,1274,20.245,
0,0,85,23,5,2,169,-1924,0,0,1275,20.331,
0,0,85,23,5,4,135,-2027,0,0,1276,20.41,
0,0,84,23,5,4,18,-2056,0,0,1277,20.48,
0,0,83,23,5,5,108,-1935,0,0,1278,20.546000000000003,
0,0,82,24,6,4,27,-1860,0,0,1279,20.625000000000004,
0,0,80,24,6,3,169,-1845,0,0,1280,20.712999999999997,
0,0,78,24,5,1,22,-1704,0,0,1281,20.790000000000003,
0,0,75,23,6,2,9,-1676,0,0,1282,20.882,
0,0,71,22,6,3,0,-1568,0,0,1283,20.965999999999998,
0,0,70,22,6,4,158,-1962,0,0,1284,21.096,
0,0,69,22,7,5,166,-1846,0,0,1285,21.160999999999998,
0,0,67,21,7,4,45,-1799,0,0,1286,21.236,
0,0,66,21,8,4,9,-1904,0,0,1287,21.322,
0,0,65,21,7,4,0,-2128,0,0,1288,21.395,
0,0,65,21,7,4,0,-2239,0,0,1289,21.470000000000002,
0,0,65,21,7,4,0,-2116,0,0,1290,21.538,
0,0,64,21,6,5,63,-1936,0,0,1291,21.601000000000003,
0,0,62,21,8,4,9,-1891,0,0,1292,21.668000000000003,
0,0,62,21,6,5,166,-1993,0,0,1293,21.732000000000003,
0,0,60,22,8,4,27,-1905,0,0,1294,21.798,
0,0,59,22,6,5,166,-1807,0,0,1295,21.866000000000003,
0,0,56,21,7,4,53,-1769,0,0,1296,21.929,
0,0,55,21,8,4,45,-1893,0,0,1297,22.038,
0,0,54,21,8,4,0,-1956,0,0,1298,22.102,
0,0,54,21,7,5,169,-2065,0,0,1299,22.163999999999998,
0,0,53,21,7,4,171,-2076,0,0,1300,22.229000000000003,
0,0,53,21,8,5,45,-2116,0,0,1301,22.298,
0,0,52,21,7,4,0,-2111,0,0,1302,22.365,
0,0,52,21,7,4,8,-2005,0,0,1303,22.433000000000003,
0,0,51,21,8,4,0,-2119,0,0,1304,22.517,
0,0,50,22,8,4,0,-1895,0,0,1305,22.596,
0,0,49,22,8,4,0,-1946,0,0,1306,22.668000000000003,
0,0,47,22,8,5,169,-1820,0,0,1307,22.748,
0,0,46,22,8,4,0,-1916,0,0,1308,22.815,
0,0,44,21,8,4,45,-1810,0,0,1309,22.88,
0,0,41,21,8,3,171,-1641,0,0,1310,22.952,
0,0,40,21,7,4,171,-1985,0,0,1311,23.066,
0,0,40,21,9,4,172,-2017,0,0,1312,23.139,
0,0,39,21,8,3,172,-2011,0,0,1313,23.211000000000002,
0,0,38,21,9,4,172,-1925,0,0,1314,23.273999999999997,
0,0,36,21,8,3,172,-1823,0,0,1315,23.349999999999998,
0,0,35,21,7,4,0,-1879,0,0,1316,23.415000000000003,
0,0,34,21,7,3,8,-1946,0,0,1317,23.483,
0,0,34,21,7,4,22,-2161,0,0,1318,23.547,
0,0,34,21,7,5,0,-2231,0,0,1319,23.639,
0,0,34,21,8,4,9,-2169,0,0,1320,23.819,
0,0,33,21,7,4,45,-2196,0,0,1321,23.897000000000002,
0,0,34,21,7,4,0,-2170,0,0,1322,23.982000000000003,
0,0,33,21,7,4,45,-2169,0,0,1323,24.102,
0,0,33,21,7,4,0,-2216,0,0,1324,24.168000000000003,
0,0,33,21,8,4,9,-2170,0,0,1325,24.238000000000003,
0,0,34,21,7,4,0,-2230,0,0,1326,24.312,
0,0,33,21,8,4,0,-2136,0,0,1327,24.383,
0,0,34,21,7,4,0,-2235,0,0,1328,24.462,
0,0,33,21,8,3,171,-2140,0,0,1329,24.538999999999998,
0,0,33,22,7,5,22,-2084,0,0,1330,24.640000000000004,
0,0,33,22,7,4,141,-2128,0,0,1331,24.742,
0,0,33,22,8,4,0,-2128,0,0,1332,24.842000000000002,
0,0,33,23,8,4,135,-2082,0,0,1333,24.931,
0,0,33,23,7,5,121,-2172,0,0,1334,25.080000000000002,
0,0,33,23,8,4,135,-2164,0,0,1335,25.172,
0,0,33,23,8,4,135,-2195,0,0,1336,25.255,
0,0,34,22,7,4,0,-1999,0,0,1337,25.349999999999998,
0,0,33,22,7,5,53,-2104,0,0,1338,25.448000000000004,
0,0,33,21,7,4,0,-2176,0,0,1339,25.548,
0,0,33,21,8,4,0,-2167,0,0,1340,25.640000000000004,
0,0,33,21,7,4,0,-2215,0,0,1341,25.715999999999998,
0,0,34,21,7,4,0,-2119,0,0,1342,25.798,
0,0,34,21,8,4,45,-2118,0,0,1343,25.87,
0,0,33,22,7,4,166,-1994,0,0,1344,25.942000000000004,
0,0,33,23,8,4,135,-2022,0,0,1345,26.086000000000002,
0,0,32,24,8,5,143,-1919,0,0,1346,26.163999999999998,
0,0,32,24,8,5,90,-2137,0,0,1347,26.245,
0,0,32,24,7,4,81,-2140,0,0,1348,26.352999999999998,
0,0,32,24,8,3,98,-2193,0,0,1349,26.455000000000002,
0,0,33,25,8,3,99,-1884,0,0,1350,26.544999999999998,
0,0,33,25,8,4,90,-2106,0,0,1351,26.642999999999997,
0,0,34,25,8,4,82,-2124,0,0,1352,26.726000000000003,
0,0,34,25,8,5,45,-2081,0,0,1353,26.794999999999998,
0,0,35,25,8,4,81,-1958,0,0,1354,26.866000000000003,
0,0,36,26,7,4,31,-1883,0,0,1355,26.934,
0,0,36,25,7,5,22,-2121,0,0,1356,27.072,
0,0,37,26,8,4,51,-1937,0,0,1357,27.163999999999998,
0,0,38,26,8,5,59,-2096,0,0,1358,27.242,
0,0,38,26,8,5,59,-2240,0,0,1359,27.352999999999998,
0,0,38,26,7,4,27,-1999,0,0,1360,27.449,
0,0,40,27,8,4,45,-1857,0,0,1361,27.544,
0,0,40,26,7,4,0,-2065,0,0,1362,27.623,
0,0,42,26,8,4,0,-1914,0,0,1363,27.694,
0,0,42,26,8,5,169,-2030,0,0,1364,27.762000000000004,
0,0,44,25,7,5,158,-1842,0,0,1365,27.831,
0,0,45,26,8,5,169,-1879,0,0,1366,27.909000000000002,
0,0,47,26,8,4,0,-1746,0,0,1367,27.986,
0,0,49,26,8,4,45,-1820,0,0,1368,28.105999999999998,
0,0,49,26,7,4,0,-2070,0,0,1369,28.179,
0,0,51,26,8,4,31,-1813,0,0,1370,28.248,
0,0,52,26,8,4,0,-2032,0,0,1371,28.327,
0,0,53,25,7,3,172,-1932,0,0,1372,28.413,
0,0,53,26,8,3,171,-1953,0,0,1373,28.498,
0,0,55,26,7,5,68,-1837,0,0,1374,28.587999999999997,
0,0,56,26,8,4,9,-1998,0,0,1375,28.660999999999998,
0,0,56,26,8,4,0,-2049,0,0,1376,28.727,
0,0,60,26,8,4,27,-1596,0,0,1377,28.794,
0,0,62,27,7,4,45,-1722,0,0,1378,28.986,
0,0,61,26,8,4,9,-2022,0,0,1379,29.102999999999998,
0,0,60,27,8,4,45,-1875,0,0,1380,29.169,
0,0,58,26,6,5,14,-1849,0,0,1381,29.24,
0,0,58,26,7,4,108,-2124,0,0,1382,29.331999999999997,
0,0,58,26,7,5,153,-2065,0,0,1383,29.415000000000003,
0,0,58,24,7,4,90,-1876,0,0,1384,29.497000000000003,
0,0,59,23,8,4,99,-1980,0,0,1385,29.59,
0,0,60,22,7,4,143,-1913,0,0,1386,29.669,
0,0,60,22,7,4,141,-2119,0,0,1387,29.732000000000003,
0,0,60,24,7,4,146,-1909,0,0,1388,29.801,
0,0,60,24,7,4,149,-2029,0,0,1389,29.865,
0,0,59,25,8,4,81,-1931,0,0,1390,29.938,
0,0,59,25,7,4,31,-2049,0,0,1391,30.057,
0,0,58,24,7,4,0,-1931,0,0,1392,30.12,
0,0,56,23,6,5,72,-1805,0,0,1393,30.187,
0,0,54,22,7,4,0,-1717,0,0,1394,30.26,
0,0,52,21,7,4,18,-1720,0,0,1395,30.365,
0,0,51,21,8,4,9,-2050,0,0,1396,30.459999999999997,
0,0,49,21,7,4,53,-1787,0,0,1397,30.578999999999997,
0,0,48,22,8,5,169,-1889,0,0,1398,30.660999999999998,
0,0,47,22,8,3,171,-1939,0,0,1399,30.735000000000003,
0,0,45,22,7,4,172,-1833,0,0,1400,30.804,
0,0,44,22,7,4,0,-1795,0,0,1401,30.867,
0,0,41,21,8,4,45,-1696,0,0,1402,30.939000000000004,
0,0,39,21,7,4,0,-1848,0,0,1403,31.068,
0,0,39,21,7,5,45,-2140,0,0,1404,31.136,
0,0,39,21,7,4,0,-2071,0,0,1405,31.201000000000004,
0,0,38,21,8,3,172,-1995,0,0,1406,31.270999999999997,
0,0,36,21,7,4,162,-1834,0,0,1407,31.37,
0,0,35,21,8,5,169,-1874,0,0,1408,31.462999999999997,
0,0,34,21,8,4,0,-1905,0,0,1409,31.544,
0,0,33,21,6,4,169,-2110,0,0,1410,31.63,
0,0,34,21,7,4,0,-2130,0,0,1411,31.697,
0,0,34,21,7,4,0,-2202,0,0,1412,31.76,
0,0,34,21,7,4,53,-2229,0,0,1413,31.827,
0,0,34,21,7,5,158,-2219,0,0,1414,31.889,
0,0,34,20,7,4,45,-2170,0,0,1415,31.95,
0,0,34,20,6,5,63,-2233,0,0,1416,32.066,
0,0,34,20,7,4,45,-2141,0,0,1417,32.129000000000005,
0,0,33,21,8,3,172,-1968,0,0,1418,32.218,
0,0,33,21,8,4,172,-2189,0,0,1419,32.293000000000006,
0,0,33,21,8,3,172,-2226,0,0,1420,32.388000000000005,
0,0,33,21,8,4,172,-2210,0,0,1421,32.476,
0,0,33,21,7,4,158,-2193,0,0,1422,32.577,
0,0,33,21,8,4,0,-2214,0,0,1423,32.669,
0,0,33,21,8,4,0,-2065,0,0,1424,32.745000000000005,
0,0,33,21,8,4,135,-2147,0,0,1425,32.812,
0,0,33,22,8,4,141,-1982,0,0,1426,32.885999999999996,
0,0,32,23,8,5,149,-1919,0,0,1427,32.964,
0,0,32,24,8,4,90,-2019,0,0,1428,33.098,
0,0,32,25,7,4,90,-1876,0,0,1429,33.179,
0,0,32,25,8,4,90,-2082,0,0,1430,33.272000000000006,
0,0,32,25,8,5,127,-2169,0,0,1431,33.373999999999995,
0,0,32,25,7,4,90,-2057,0,0,1432,33.476,
0,0,32,25,8,4,135,-2208,0,0,1433,33.56700000000001,
0,0,32,25,7,5,158,-2102,0,0,1434,33.644000000000005,
0,0,32,24,7,4,149,-2109,0,0,1435,33.708,
0,0,32,24,7,4,149,-2237,0,0,1436,33.78,
0,0,32,24,7,4,121,-2182,0,0,1437,33.86,
0,0,32,22,7,4,112,-1827,0,0,1438,33.935,
0,0,33,22,7,4,121,-2063,0,0,1439,34.152,
0,0,33,22,7,4,90,-2138,0,0,1440,34.224999999999994,
0,0,33,25,7,4,81,-1688,0,0,1441,34.313,
0,0,33,25,8,3,97,-2136,0,0,1442,34.483999999999995,
0,0,34,24,7,4,90,-2028,0,0,1443,34.575,
0,0,35,25,9,4,72,-1908,0,0,1444,34.646,
0,0,35,25,8,5,81,-2042,0,0,1445,34.718999999999994,
0,0,36,25,8,5,27,-2075,0,0,1446,34.793000000000006,
0,0,37,26,7,4,31,-1946,0,0,1447,34.863,
