,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,149,21,7,4,108,-1973,0,0,1960,109.251,
0,0,149,21,7,4,121,-2172,0,0,1961,109.321,
0,0,148,22,7,3,98,-1862,0,0,1962,109.39,
0,0,146,24,6,4,90,-1756,0,0,1963,109.45400000000001,
0,0,145,23,7,3,31,-1907,0,0,1964,109.566,
0,0,144,22,8,4,39,-1826,0,0,1965,109.626,
0,0,143,22,8,4,56,-1840,0,0,1966,109.687,
0,0,142,21,7,5,68,-1881,0,0,1967,109.747,
0,0,140,21,7,4,22,-1935,0,0,1968,109.804,
0,0,138,22,8,4,45,-1707,0,0,1969,109.861,
0,0,136,21,7,5,169,-1764,0,0,1970,109.923,
0,0,132,21,8,5,0,-1591,0,0,1971,109.994,
0,0,129,21,7,4,0,-1593,0,0,1972,110.054,
0,0,126,21,7,4,0,-1649,0,0,1973,110.128,
0,0,122,21,8,5,171,-1580,0,0,1974,110.20700000000001,
0,0,118,22,7,5,158,-1555,0,0,1975,110.28,
0,0,114,22,8,3,171,-1568,0,0,1976,110.355,
0,0,111,22,8,4,171,-1712,0,0,1977,110.423,
0,0,111,22,8,3,171,-2089,0,0,1978,110.529,
0,0,111,22,8,3,172,-2229,0,0,1979,110.59100000000001,
0,0,111,22,8,3,171,-2203,0,0,1980,110.647,
0,0,111,22,8,3,171,-2239,0,0,1981,110.70700000000001,
0,0,111,22,8,3,171,-2212,0,0,1982,110.766,
0,0,111,22,8,3,171,-2256,0,0,1983,110.824,
0,0,111,22,8,3,171,-2252,0,0,1984,110.878,
0,0,111,22,8,3,171,-2234,0,0,1985,110.936,
0,0,111,21,8,3,23,-2005,0,0,1986,111.006,
0,0,110,21,6,6,146,-2056,0,0,1987,111.062,
0,0,108,22,7,3,162,-1766,0,0,1988,111.142,
0,0,105,22,8,4,0,-1618,0,0,1989,111.21600000000001,
0,0,102,23,6,4,153,-1629,0,0,1990,111.3,
0,0,100,22,7,3,16,-1832,0,0,1991,111.385,
0,0,95,21,6,2,9,-1465,0,0,1992,111.45100000000001,
0,0,93,21,3,2,18,-1738,0,0,1993,111.568,
0,0,87,21,4,3,27,-1413,0,0,1994,111.644,
0,0,86,22,6,2,169,-2006,0,0,1995,111.712,
0,0,82,23,7,2,172,-1580,0,0,1996,111.776,
0,0,78,24,7,2,172,-1557,0,0,1997,111.837,
0,0,75,25,7,3,9,-1591,0,0,1998,111.907,
0,0,71,25,7,2,172,-1526,0,0,1999,111.992,
0,0,67,26,7,4,0,-1578,0,0,2000,112.057,
0,0,62,25,7,2,171,-1524,0,0,2001,112.141,
0,0,56,25,7,3,171,-1361,0,0,2002,112.226,
0,0,51,24,6,4,169,-1540,0,0,2003,112.306,
0,0,48,23,7,4,0,-1617,0,0,2004,112.379,
0,0,42,22,6,5,166,-1422,0,0,2005,112.444,
0,0,40,23,6,4,158,-1672,0,0,2006,112.557,
0,0,37,24,8,4,9,-1667,0,0,2007,112.616,
0,0,34,25,8,2,8,-1678,0,0,2008,112.675,
0,0,35,25,7,3,171,-2062,0,0,2009,112.739,
0,0,34,23,7,3,27,-1881,0,0,2010,112.797,
0,0,34,23,7,3,27,-2164,0,0,2011,112.859,
0,0,35,24,7,4,59,-2007,0,0,2012,112.923,
0,0,35,24,8,3,171,-2135,0,0,2013,113.003,
0,0,35,25,6,4,11,-1901,0,0,2014,113.069,
0,0,34,27,7,3,121,-1842,0,0,2015,113.17,
0,0,34,26,7,4,169,-2143,0,0,2016,113.263,
0,0,35,26,7,4,127,-1982,0,0,2017,113.348,
0,0,35,25,7,4,45,-1905,0,0,2018,113.44800000000001,
0,0,35,23,8,3,39,-1911,0,0,2019,113.58200000000001,
0,0,35,22,8,4,39,-1929,0,0,2020,113.655,
0,0,36,22,9,4,53,-2063,0,0,2021,113.71600000000001,
0,0,36,23,8,4,81,-2024,0,0,2022,113.777,
0,0,37,23,8,4,81,-2006,0,0,2023,113.842,
0,0,38,23,7,4,143,-1861,0,0,2024,113.908,
0,0,40,23,7,4,90,-1876,0,0,2025,114.0,
0,0,42,22,8,4,135,-1703,0,0,2026,114.07900000000001,
0,0,45,22,7,4,171,-1617,0,0,2027,114.177,
0,0,48,22,7,3,121,-1694,0,0,2028,114.259,
0,0,50,22,7,3,121,-1765,0,0,2029,114.339,
0,0,55,21,8,4,162,-1476,0,0,2030,114.42,
0,0,57,22,7,4,0,-1822,0,0,2031,114.569,
0,0,58,22,7,4,143,-1892,0,0,2032,114.639,
0,0,61,22,7,3,0,-1614,0,0,2033,114.71000000000001,
0,0,63,23,7,3,135,-1759,0,0,2034,114.776,
0,0,64,22,7,4,141,-1944,0,0,2035,114.843,
0,0,66,22,7,4,169,-1867,0,0,2036,114.899,
0,0,66,22,7,4,117,-2074,0,0,2037,114.97000000000001,
0,0,68,22,7,4,135,-1885,0,0,2038,115.03600000000002,
0,0,70,23,7,4,135,-1741,0,0,2039,115.116,
0,0,74,22,6,4,117,-1536,0,0,2040,115.20100000000001,
0,0,77,21,7,4,135,-1603,0,0,2041,115.28699999999999,
0,0,79,21,7,4,112,-1799,0,0,2042,115.366,
0,0,84,21,6,4,135,-1461,0,0,2043,115.432,
0,0,86,21,5,4,104,-1906,0,0,2044,115.54,
0,0,87,22,3,3,108,-1895,0,0,2045,115.60000000000001,
0,0,93,21,3,2,18,-1423,0,0,2046,115.657,
0,0,94,21,6,3,166,-1843,0,0,2047,115.71400000000001,
0,0,95,21,6,3,117,-1906,0,0,2048,115.76899999999999,
0,0,96,20,6,3,117,-1932,0,0,2049,115.82700000000001,
0,0,97,21,6,3,117,-1901,0,0,2050,115.88600000000001,
0,0,98,21,6,4,135,-1958,0,0,2051,115.94500000000001,
0,0,100,21,5,4,117,-1809,0,0,2052,116.01200000000001,
0,0,102,21,6,4,0,-1771,0,0,2053,116.07000000000001,
0,0,104,22,7,4,127,-1735,0,0,2054,116.159,
0,0,107,20,8,3,124,-1728,0,0,2055,116.23200000000001,
0,0,107,21,8,4,135,-1994,0,0,2056,116.30999999999999,
0,0,108,21,8,4,135,-1914,0,0,2057,116.38600000000001,
0,0,110,22,7,4,127,-1718,0,0,2058,116.448,
0,0,112,22,8,3,9,-1846,0,0,2059,116.55399999999999,
0,0,114,23,6,5,14,-1717,0,0,2060,116.611,
0,0,116,23,8,3,9,-1808,0,0,2061,116.67299999999999,
0,0,118,22,7,5,18,-1771,0,0,2062,116.73,
0,0,121,23,7,3,162,-1631,0,0,2063,116.79100000000001,
0,0,124,23,7,3,172,-1769,0,0,2064,116.854,
0,0,128,23,8,3,9,-1510,0,0,2065,116.914,
0,0,130,23,7,3,172,-1740,0,0,2066,116.992,
0,0,133,22,8,3,9,-1660,0,0,2067,117.05,
0,0,137,22,7,3,0,-1619,0,0,2068,117.12599999999999,
0,0,140,23,7,3,164,-1633,0,0,2069,117.21,
0,0,144,23,8,4,8,-1562,0,0,2070,117.29100000000001,
0,0,147,22,6,5,14,-1581,0,0,2071,117.36300000000001,
0,0,148,23,7,3,172,-2104,0,0,2072,117.42899999999999,
0,0,148,24,7,4,53,-1880,0,0,2073,117.54,
0,0,148,25,6,3,31,-1919,0,0,2074,117.60000000000001,
0,0,148,25,6,3,31,-2182,0,0,2075,117.66199999999999,
0,0,147,25,6,4,169,-2042,0,0,2076,117.71900000000001,
0,0,148,25,7,4,171,-2043,0,0,2077,117.77900000000001,
0,0,148,24,7,4,127,-1993,0,0,2078,117.83999999999999,
0,0,148,23,7,4,135,-1945,0,0,2079,117.89900000000002,
0,0,149,22,7,3,121,-1883,0,0,2080,117.968,
0,0,149,22,8,4,146,-2120,0,0,2081,118.039,
0,0,149,22,7,4,90,-2147,0,0,2082,118.123,
0,0,149,22,8,4,129,-2110,0,0,2083,118.20800000000001,
0,0,148,23,7,3,141,-1979,0,0,2084,118.283,
0,0,148,24,7,3,0,-1968,0,0,2085,118.35600000000001,
0,0,147,25,6,3,22,-1908,0,0,2086,118.42399999999999,
0,0,148,25,5,4,63,-2167,0,0,2087,118.53000000000002,
0,0,147,25,5,4,108,-2049,0,0,2088,118.591,
0,0,147,24,6,4,90,-2054,0,0,2089,118.652,
0,0,146,24,5,3,101,-2001,0,0,2090,118.71400000000001,
0,0,146,24,7,4,101,-2225,0,0,2091,118.77300000000001,
0,0,146,25,7,3,149,-2020,0,0,2092,118.829,
0,0,145,25,7,4,169,-2000,0,0,2093,118.889,
0,0,143,25,7,4,169,-1792,0,0,2094,118.94699999999999,
0,0,141,25,6,4,127,-1783,0,0,2095,119.016,
0,0,139,26,7,4,169,-1758,0,0,2096,119.074,
0,0,137,26,7,4,135,-1760,0,0,2097,119.164,
0,0,134,26,7,4,135,-1652,0,0,2098,119.236,
0,0,131,26,8,4,9,-1665,0,0,2099,119.30999999999999,
0,0,128,25,7,4,127,-1713,0,0,2100,119.38799999999999,
0,0,127,26,7,3,162,-1893,0,0,2101,119.449,
0,0,127,25,6,4,0,-2196,0,0,2102,119.56400000000001,
0,0,127,25,7,5,153,-1977,0,0,2103,119.641,
0,0,125,24,8,3,172,-1791,0,0,2104,119.70299999999999,
0,0,123,23,7,3,162,-1775,0,0,2105,119.764,
0,0,120,23,8,4,172,-1664,0,0,2106,119.82100000000001,
0,0,116,23,8,4,9,-1519,0,0,2107,119.883,
0,0,112,23,7,4,0,-1545,0,0,2108,119.99400000000001,
0,0,109,24,7,3,172,-1654,0,0,2109,120.063,
0,0,108,24,8,3,9,-1967,0,0,2110,120.147,
0,0,108,24,8,3,9,-2221,0,0,2111,120.242,
0,0,107,25,7,4,135,-1927,0,0,2112,120.317,
0,0,106,25,7,4,135,-1937,0,0,2113,120.41199999999999,
0,0,106,25,7,4,171,-2026,0,0,2114,120.503,
0,0,105,25,7,3,172,-1942,0,0,2115,120.647,
0,0,103,24,6,3,0,-1828,0,0,2116,120.72000000000001,
0,0,101,24,5,4,162,-1823,0,0,2117,120.79100000000001,
0,0,99,23,6,3,37,-1741,0,0,2118,120.86300000000001,
0,0,96,22,6,2,9,-1629,0,0,2119,120.943,
0,0,96,22,6,2,9,-1629,1,0,2120,121.027,
0,0,96,22,6,2,9,-1629,1,0,2121,121.10799999999999,
0,0,96,22,6,2,9,-1629,1,0,2122,121.199,
0,0,96,22,6,2,9,-1629,1,0,2123,121.289,
0,0,96,22,6,2,9,-1629,1,0,2124,121.39,
0,0,87,23,2,2,153,-1271,0,0,2125,121.484,
0,0,87,22,6,3,59,-1864,0,0,2126,121.61300000000001,
0,0,87,20,6,3,53,-1827,0,0,2127,121.69099999999999,
0,0,86,20,6,3,45,-2116,0,0,2128,121.75699999999999,
0,0,86,21,6,4,27,-2126,0,0,2129,121.819,
0,0,86,21,6,3,39,-2050,0,0,2130,121.878,
0,0,85,22,6,4,0,-1972,0,0,2131,121.937,
0,0,84,22,6,5,166,-2035,0,0,2132,122.009,
0,0,82,22,7,4,0,-1737,0,0,2133,122.068,
0,0,81,22,7,4,0,-2016,0,0,2134,122.17,
0,0,80,21,7,5,63,-1794,0,0,2135,122.24900000000001,
0,0,79,21,7,4,0,-1933,0,0,2136,122.33800000000001,
0,0,77,21,6,4,169,-1728,0,0,2137,122.407,
0,0,74,22,6,5,166,-1734,0,0,2138,122.51700000000001,
0,0,73,23,8,3,171,-1836,0,0,2139,122.62400000000001,
0,0,71,23,8,4,171,-1770,0,0,2140,122.682,
0,0,69,23,8,3,172,-1820,0,0,2141,122.74,
0,0,67,23,7,4,0,-1713,0,0,2142,122.8,
0,0,65,23,6,4,171,-1807,0,0,2143,122.86,
0,0,63,22,8,4,16,-1778,0,0,2144,122.915,
0,0,60,22,7,5,0,-1730,0,0,2145,122.98299999999999,
0,0,58,22,7,5,158,-1712,0,0,2146,123.04200000000002,
0,0,55,23,8,3,172,-1679,0,0,2147,123.11399999999999,
0,0,52,23,7,3,171,-1688,0,0,2148,123.21,
0,0,49,24,8,4,0,-1582,0,0,2149,123.282,
0,0,47,25,7,3,172,-1836,0,0,2150,123.36200000000001,
0,0,45,26,8,4,171,-1738,0,0,2151,123.42999999999999,
0,0,44,26,7,4,0,-1811,0,0,2152,123.53500000000001,
0,0,42,26,8,4,0,-1918,0,0,2153,123.59599999999999,
0,0,41,25,8,3,172,-1835,0,0,2154,123.652,
0,0,39,24,8,5,169,-1769,0,0,2155,123.711,
0,0,37,24,8,5,169,-1825,0,0,2156,123.77499999999999,
0,0,36,23,7,5,171,-1794,0,0,2157,123.836,
0,0,35,23,7,5,158,-1946,0,0,2158,123.89200000000001,
0,0,34,24,7,5,9,-1951,0,0,2159,123.95899999999999,
0,0,34,25,7,4,0,-2001,0,0,2160,124.021,
0,0,34,26,7,3,121,-1908,0,0,2161,124.086,
0,0,34,25,6,4,158,-2101,0,0,2162,124.17,
0,0,35,25,7,4,0,-2044,0,0,2163,124.24400000000001,
0,0,34,25,8,4,0,-2121,0,0,2164,124.32000000000001,
0,0,35,24,8,4,172,-2044,0,0,2165,124.395,
0,0,34,22,9,4,56,-1768,0,0,2166,124.45899999999999,
0,0,35,23,8,4,74,-1990,0,0,2167,124.585,
0,0,35,22,8,4,90,-2120,0,0,2168,124.652,
0,0,36,23,8,4,90,-1975,0,0,2169,124.71300000000001,
0,0,37,24,8,5,79,-1931,0,0,2170,124.772,
0,0,38,24,7,5,158,-1945,0,0,2171,124.829,
0,0,40,22,9,3,120,-1733,0,0,2172,124.885,
0,0,40,23,8,3,146,-1976,0,0,2173,124.95299999999999,
0,0,42,22,8,4,129,-1812,0,0,2174,125.032,
0,0,44,22,7,6,108,-1777,0,0,2175,125.09599999999999,
0,0,47,22,7,5,112,-1719,0,0,2176,125.17399999999999,
0,0,50,21,8,4,135,-1580,0,0,2177,125.259,
0,0,52,21,7,6,0,-1759,0,0,2178,125.349,
0,0,55,21,8,5,0,-1760,0,0,2179,125.421,
0,0,56,22,7,4,158,-1893,0,0,2180,125.52300000000001,
0,0,58,22,7,4,172,-1793,0,0,2181,125.586,
0,0,59,22,7,5,11,-1897,0,0,2182,125.646,
0,0,60,22,8,4,171,-1907,0,0,2183,125.70800000000001,
0,0,62,22,7,4,0,-1826,0,0,2184,125.765,
0,0,63,22,9,5,162,-1866,0,0,2185,125.82199999999999,
0,0,65,22,8,4,171,-1847,0,0,2186,125.88000000000001,
0,0,67,21,7,5,0,-1717,0,0,2187,125.938,
0,0,68,21,7,5,112,-2055,0,0,2188,126.00600000000001,
0,0,68,21,7,5,22,-1999,0,0,2189,126.062,
0,0,70,22,8,4,9,-1831,0,0,2190,126.14300000000001,
0,0,72,22,7,3,0,-1817,0,0,2191,126.216,
0,0,74,22,6,5,117,-1707,0,0,2192,126.289,
0,0,76,22,8,4,171,-1734,0,0,2193,126.36,
0,0,79,22,7,4,149,-1704,0,0,2194,126.427,
0,0,80,23,6,3,169,-1851,0,0,2195,126.53000000000002,
0,0,83,24,8,3,9,-1667,0,0,2196,126.58999999999999,
0,0,85,24,7,4,127,-1862,0,0,2197,126.65599999999999,
0,0,86,24,6,3,112,-1961,0,0,2198,126.71499999999999,
0,0,87,23,6,3,117,-1957,0,0,2199,126.76800000000001,
0,0,87,23,5,3,153,-2103,0,0,2200,126.824,
0,0,87,23,4,3,117,-2201,0,0,2201,126.895,
0,0,91,21,7,1,172,-1526,0,0,2202,126.97099999999999,
0,0,94,21,5,2,146,-1724,0,0,2203,127.03500000000001,
0,0,95,21,6,3,0,-1806,0,0,2204,127.103,
0,0,97,21,7,2,172,-1784,0,0,2205,127.17800000000001,
0,0,100,21,7,2,171,-1620,0,0,2206,127.25600000000001,
0,0,103,23,7,3,0,-1681,0,0,2207,127.32799999999999,
0,0,105,23,6,4,127,-1847,0,0,2208,127.39999999999999,
0,0,109,22,6,5,14,-1565,0,0,2209,127.45800000000001,
0,0,112,21,8,4,135,-1585,0,0,2210,127.57100000000001,
0,0,115,20,8,4,135,-1638,0,0,2211,127.64399999999999,
0,0,117,21,7,5,11,-1810,0,0,2212,127.70899999999999,
0,0,119,22,7,4,45,-1727,0,0,2213,127.78699999999999,
0,0,121,23,7,4,0,-1708,0,0,2214,127.86399999999999,
0,0,124,24,8,4,171,-1633,0,0,2215,127.933,
0,0,129,23,8,4,0,-1517,0,0,2216,128.01999999999998,
0,0,132,23,8,3,9,-1626,0,0,2217,128.10299999999998,
0,0,135,22,7,3,172,-1608,0,0,2218,128.19199999999998,
0,0,140,22,7,4,135,-1525,0,0,2219,128.27499999999998,
0,0,143,21,6,5,158,-1686,0,0,2220,128.35899999999998,
0,0,147,21,8,4,135,-1506,0,0,2221,128.44,
0,0,148,21,7,5,112,-2051,0,0,2222,128.55399999999997,
0,0,148,21,7,4,0,-2061,0,0,2223,128.613,
0,0,148,22,8,3,171,-1967,0,0,2224,128.676,
0,0,148,22,8,4,171,-2234,0,0,2225,128.75099999999998,
0,0,148,22,6,5,135,-2122,0,0,2226,128.821,
0,0,147,22,7,4,169,-1933,0,0,2227,128.89,
0,0,148,21,8,5,121,-1969,0,0,2228,128.97199999999998,
0,0,148,21,7,4,121,-2022,0,0,2229,129.047,
0,0,147,22,8,4,171,-1972,0,0,2230,129.14,
0,0,148,24,6,4,63,-1764,0,0,2231,129.224,
0,0,148,25,7,3,37,-1909,0,0,2232,129.31599999999997,
0,0,148,25,6,3,37,-2191,0,0,2233,129.393,
0,0,148,24,6,3,90,-1912,0,0,2234,129.462,
0,0,147,24,7,4,143,-1984,0,0,2235,129.58499999999998,
0,0,146,24,7,4,135,-2052,0,0,2236,129.65599999999998,
0,0,145,24,7,4,158,-1836,0,0,2237,129.72199999999998,
0,0,143,25,6,3,143,-1852,0,0,2238,129.783,
0,0,142,25,6,4,117,-1862,0,0,2239,129.855,
0,0,140,25,7,3,0,-1813,0,0,2240,129.92,
0,0,139,25,6,4,11,-1848,0,0,2241,129.994,
0,0,136,25,7,4,127,-1748,0,0,2242,130.05499999999998,
0,0,135,26,7,4,135,-1923,0,0,2243,130.13899999999998,
0,0,134,25,7,2,172,-1826,0,0,2244,130.225,
0,0,132,25,8,2,172,-1797,0,0,2245,130.301,
0,0,130,25,7,3,162,-1750,0,0,2246,130.379,
0,0,126,25,8,3,9,-1592,0,0,2247,130.44299999999998,
0,0,124,25,7,3,0,-1806,0,0,2248,130.54799999999997,
0,0,122,26,7,4,135,-1703,0,0,2249,130.605,
0,0,121,26,7,4,127,-1905,0,0,2250,130.665,
0,0,119,26,7,3,162,-1848,0,0,2251,130.72099999999998,
0,0,117,26,7,4,169,-1783,0,0,2252,130.777,
0,0,117,26,7,4,135,-2081,0,0,2253,130.83399999999997,
0,0,117,25,7,4,169,-2130,0,0,2254,130.893,
0,0,117,25,7,4,11,-2128,0,0,2255,130.956,
0,0,116,24,8,4,172,-1911,0,0,2256,131.018,
0,0,113,23,6,3,169,-1588,0,0,2257,131.07999999999998,
0,0,110,23,7,3,172,-1650,0,0,2258,131.164,
0,0,108,23,7,3,172,-1798,0,0,2259,131.23999999999998,
0,0,105,23,8,4,0,-1691,0,0,2260,131.308,
0,0,102,23,5,3,169,-1656,0,0,2261,131.37699999999998,
0,0,98,23,5,2,11,-1599,0,0,2262,131.44199999999998,
0,0,98,23,5,2,11,-1599,1,0,2263,131.54299999999998,
0,0,98,23,5,2,11,-1599,1,0,2264,131.6,
0,0,98,23,5,2,11,-1599,1,0,2265,131.658,
0,0,88,27,3,1,135,-1167,0,0,2266,131.71699999999998,
0,0,87,27,3,3,27,-2019,0,0,2267,131.778,
0,0,87,26,4,3,108,-2131,0,0,2268,131.83599999999998,
0,0,87,26,5,2,143,-2197,0,0,2269,131.892,
0,0,86,25,5,4,0,-1816,0,0,2270,131.956,
0,0,84,25,8,4,9,-1851,0,0,2271,132.01999999999998,
0,0,81,24,7,3,0,-1612,0,0,2272,132.07999999999998,
0,0,78,24,7,3,0,-1655,0,0,2273,132.16199999999998,
0,0,75,25,7,4,169,-1678,0,0,2274,132.236,
0,0,74,26,8,3,157,-1967,0,0,2275,132.315,
0,0,72,26,8,4,9,-1774,0,0,2276,132.387,
0,0,70,25,7,3,162,-1696,0,0,2277,132.451,
0,0,67,24,7,4,0,-1648,0,0,2278,132.55499999999998,
0,0,65,24,8,4,172,-1809,0,0,2279,132.61599999999999,
0,0,63,24,8,4,27,-1817,0,0,2280,132.67499999999998,
0,0,60,23,7,5,18,-1672,0,0,2281,132.732,
0,0,59,24,6,4,11,-1894,0,0,2282,132.79299999999998,
0,0,58,25,7,4,169,-1816,0,0,2283,132.85299999999998,
0,0,57,26,7,3,146,-1906,0,0,2284,132.909,
0,0,55,26,7,4,135,-1854,0,0,2285,132.97799999999998,
0,0,54,26,7,3,164,-1934,0,0,2286,133.03799999999998,
0,0,52,25,7,3,8,-1761,0,0,2287,133.107,
0,0,50,24,8,4,39,-1746,0,0,2288,133.183,
0,0,48,23,8,5,45,-1671,0,0,2289,133.25699999999998,
0,0,46,21,8,4,34,-1682,0,0,2290,133.327,
0,0,45,22,8,4,59,-2038,0,0,2291,133.402,
0,0,44,22,8,5,45,-1900,0,0,2292,133.458,
0,0,42,22,8,5,0,-1866,0,0,2293,133.56599999999997,
0,0,41,22,8,5,8,-1944,0,0,2294,133.62699999999998,
0,0,40,23,7,5,158,-1861,0,0,2295,133.689,
0,0,38,23,8,3,172,-1800,0,0,2296,133.74499999999998,
0,0,36,24,8,4,0,-1803,0,0,2297,133.803,
0,0,35,24,7,3,164,-1926,0,0,2298,133.862,
0,0,35,26,7,4,135,-1853,0,0,2299,133.916,
0,0,34,26,6,4,11,-2000,0,0,2300,133.99699999999999,
0,0,35,26,8,4,171,-2122,0,0,2301,134.058,
0,0,35,26,6,4,11,-2122,0,0,2302,134.134,
0,0,35,25,7,3,0,-2088,0,0,2303,134.219,
0,0,34,25,8,4,16,-1976,0,0,2304,134.307,
0,0,34,23,8,4,31,-1917,0,0,2305,134.385,
0,0,34,23,7,5,22,-2016,0,0,2306,134.452,
0,0,34,22,8,5,27,-2118,0,0,2307,134.56199999999998,
0,0,34,23,8,5,81,-2169,0,0,2308,134.61999999999998,
0,0,34,23,8,5,39,-2098,0,0,2309,134.67999999999998,
0,0,34,24,9,4,74,-2056,0,0,2310,134.737,
0,0,35,24,8,4,135,-1967,0,0,2311,134.796,
0,0,35,24,8,5,149,-1944,0,0,2312,134.85399999999998,
0,0,37,23,7,5,158,-1779,0,0,2313,134.91299999999998,
0,0,39,22,8,3,124,-1870,0,0,2314,134.982,
0,0,40,22,8,5,0,-1807,0,0,2315,135.04299999999998,
0,0,42,22,7,5,127,-1831,0,0,2316,135.112,
0,0,44,22,8,4,172,-1822,0,0,2317,135.19099999999997,
0,0,46,21,8,5,171,-1786,0,0,2318,135.28,
0,0,46,21,7,6,0,-1981,0,0,2319,135.373,
0,0,49,22,7,3,164,-1699,0,0,2320,135.44199999999998,
0,0,50,22,8,5,9,-1894,0,0,2321,135.581,
0,0,52,21,8,4,135,-1774,0,0,2322,135.647,
0,0,54,22,7,5,0,-1859,0,0,2323,135.714,
0,0,55,22,7,5,158,-1900,0,0,2324,135.778,
0,0,57,23,8,4,172,-1747,0,0,2325,135.844,
0,0,59,23,7,4,153,-1744,0,0,2326,135.902,
0,0,61,24,7,3,162,-1795,0,0,2327,135.97799999999998,
0,0,63,24,7,3,162,-1703,0,0,2328,136.041,
0,0,66,23,7,4,0,-1659,0,0,2329,136.113,
0,0,69,21,7,4,121,-1681,0,0,2330,136.196,
0,0,70,21,8,4,135,-1901,0,0,2331,136.278,
0,0,71,21,8,5,149,-1986,0,0,2332,136.351,
0,0,74,23,7,5,166,-1593,0,0,2333,136.42299999999997,
0,0,76,25,7,3,39,-1676,0,0,2334,136.534,
0,0,78,26,7,4,53,-1701,0,0,2335,136.606,
0,0,80,26,6,4,45,-1780,0,0,2336,136.678,
0,0,82,26,7,4,45,-1803,0,0,2337,136.73999999999998,
0,0,83,26,6,4,169,-2161,0,0,2338,136.79899999999998,
0,0,83,26,6,4,169,-2253,0,0,2339,136.869,
0,0,84,25,7,2,172,-1926,0,0,2340,136.93699999999998,
0,0,86,25,5,4,146,-1771,0,0,2341,137.018,
0,0,87,24,4,3,117,-1845,0,0,2342,137.105,
0,0,94,21,5,2,0,-1341,0,0,2343,137.20299999999997,
0,0,95,21,6,3,0,-1833,0,0,2344,137.29299999999998,
0,0,97,21,6,3,0,-1800,0,0,2345,137.374,
0,0,100,21,7,2,172,-1672,0,0,2346,137.44299999999998,
0,0,102,21,6,5,124,-1735,0,0,2347,137.551,
0,0,103,21,7,4,121,-1953,0,0,2348,137.611,
0,0,103,21,6,5,166,-2153,0,0,2349,137.683,
0,0,104,22,7,4,127,-1921,0,0,2350,137.75199999999998,
0,0,107,22,8,4,171,-1729,0,0,2351,137.81699999999998,
0,0,109,22,7,4,0,-1799,0,0,2352,137.88199999999998,
0,0,112,23,6,3,169,-1659,0,0,2353,137.94799999999998,
0,0,114,23,7,3,171,-1666,0,0,2354,138.03,
0,0,121,23,7,3,171,-1403,0,0,2355,138.10399999999998,
0,0,124,22,7,5,158,-1639,0,0,2356,138.242,
0,0,127,21,7,5,0,-1634,0,0,2357,138.319,
0,0,129,21,7,5,112,-1769,0,0,2358,138.393,
0,0,133,20,9,5,171,-1538,0,0,2359,138.451,
0,0,134,21,7,5,127,-1914,0,0,2360,138.564,
0,0,136,21,8,4,171,-1731,0,0,2361,138.62599999999998,
0,0,139,21,7,4,135,-1700,0,0,2362,138.69,
0,0,140,21,7,4,0,-1855,0,0,2363,138.762,
0,0,143,22,8,3,172,-1681,0,0,2364,138.833,
0,0,146,23,8,4,171,-1670,0,0,2365,138.89499999999998,
0,0,148,24,6,4,169,-1767,0,0,2366,138.976,
0,0,147,25,7,4,11,-1933,0,0,2367,139.045,
0,0,147,25,7,4,11,-2140,0,0,2368,139.11599999999999,
0,0,147,25,6,3,9,-2166,0,0,2369,139.194,
0,0,148,24,7,4,0,-1935,0,0,2370,139.26999999999998,
0,0,148,23,7,3,149,-1909,0,0,2371,139.345,
0,0,149,22,8,3,149,-1833,0,0,2372,139.422,
0,0,149,22,8,4,149,-2228,0,0,2373,139.53699999999998,
0,0,149,22,7,4,149,-2179,0,0,2374,139.601,
0,0,148,22,7,4,149,-2241,0,0,2375,139.66,
0,0,148,22,7,4,149,-2195,0,0,2376,139.718,
0,0,148,22,7,4,90,-1953,0,0,2377,139.778,
0,0,147,23,7,4,90,-2077,0,0,2378,139.838,
0,0,146,23,7,3,90,-1984,0,0,2379,139.902,
0,0,146,22,8,4,90,-2004,0,0,2380,139.974,
0,0,145,22,8,4,90,-2075,0,0,2381,140.036,
0,0,145,23,8,4,37,-1944,0,0,2382,140.10899999999998,
0,0,143,22,7,4,18,-1857,0,0,2383,140.18699999999998,
0,0,141,22,8,4,9,-1709,0,0,2384,140.25699999999998,
0,0,138,22,6,5,68,-1718,0,0,2385,140.327,
0,0,137,21,7,4,0,-1824,0,0,2386,140.398,
0,0,133,21,8,5,11,-1610,0,0,2387,140.45999999999998,
0,0,133,22,7,5,0,-1934,0,0,2388,140.569,
0,0,132,24,7,3,121,-1737,0,0,2389,140.628,
0,0,132,25,7,4,141,-1975,0,0,2390,140.69099999999997,
0,0,131,25,7,4,112,-2038,0,0,2391,140.748,
0,0,130,25,7,4,171,-1935,0,0,2392,140.80499999999998,
0,0,128,25,7,4,0,-1745,0,0,2393,140.862,
0,0,125,25,6,5,14,-1734,0,0,2394,140.92299999999997,
0,0,124,25,8,4,171,-1821,0,0,2395,140.994,
0,0,121,24,8,3,172,-1703,0,0,2396,141.053,
0,0,119,24,6,5,166,-1685,0,0,2397,141.135,
0,0,115,22,8,5,169,-1551,0,0,2398,141.21599999999998,
0,0,111,22,7,4,0,-1620,0,0,2399,141.295,
0,0,110,22,6,3,169,-1961,0,0,2400,141.368,
