"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","LED_R_LEFT","LED_R_RIGHT","EL_SHOCK_LEFT","EL_SHOCK_RIGHT","ODOR_A_LEFT","ODOR_A_RIGHT","ODOR_B_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","ONBOARD_LED","VIBRATOR","CLEAN_AIR","CLEAN_SDS","CLEAN_WATER","TEST_PIN","TARGETS","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
82.707,-0.833333333333314,-57.9166666666667,56.0833333333333,-29.5,46.25,NA,-40.5833333333333,-1.5,19.5833333333333,NA,-51.5,44.0833333333334,59.9166666666666,-1.5,-53,5.16666666666663,32.3333333333334,-1.66666666666663,40.0833333333334,15.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
82.764,-0.833333333333314,-57.9166666666667,56.0833333333333,-30.5,46.25,NA,-41.5833333333333,-1.5,18.5833333333333,NA,-51.5,43.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,31.3333333333334,-1.66666666666663,40.0833333333334,16.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
82.82,-0.833333333333314,-57.9166666666667,56.0833333333333,-29.5,46.25,NA,-41.5833333333333,-1.5,17.5833333333333,NA,-53.5,42.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,30.3333333333334,-1.66666666666663,40.0833333333334,16.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
82.873,-0.833333333333314,-56.9166666666667,56.0833333333333,-29.5,46.25,NA,-41.5833333333333,0.5,15.5833333333333,NA,-53.5,39.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,28.3333333333334,-1.66666666666663,40.0833333333334,16.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
82.982,-0.833333333333314,-56.9166666666667,56.0833333333333,-30.5,46.25,NA,-41.5833333333333,1.5,13.5833333333333,NA,-53.5,37.0833333333334,58.9166666666666,-1.5,-53,4.16666666666663,27.3333333333334,-1.66666666666663,40.0833333333334,17.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.053,-0.833333333333314,-56.9166666666667,56.0833333333333,-30.5,46.25,NA,-41.5833333333333,1.5,13.5833333333333,NA,-53.5,36.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,26.3333333333334,-1.66666666666663,40.0833333333334,17.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.112,-0.833333333333314,-56.9166666666667,56.0833333333333,-29.5,46.25,NA,-48.5833333333333,1.5,12.5833333333333,NA,-53.5,34.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,24.3333333333334,-1.66666666666663,40.0833333333334,18.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.175,-0.833333333333314,-56.9166666666667,55.0833333333333,-29.5,46.25,NA,-48.5833333333333,2.5,12.5833333333333,NA,-54.5,33.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,23.3333333333334,-1.66666666666663,40.0833333333334,19.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.237,-0.833333333333314,-56.9166666666667,55.0833333333333,-29.5,46.25,NA,-48.5833333333333,2.5,10.5833333333333,NA,-54.5,32.0833333333334,58.9166666666666,-1.5,-53,5.16666666666663,22.3333333333334,-1.66666666666663,40.0833333333334,20.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.284,-0.833333333333314,-56.9166666666667,55.0833333333333,-29.5,46.25,NA,-49.5833333333333,2.5,9.58333333333331,NA,-53.5,30.0833333333334,58.9166666666666,-1.5,-53,6.16666666666663,21.3333333333334,-1.66666666666663,40.0833333333334,21.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.341,-0.833333333333314,-56.9166666666667,55.0833333333333,-29.5,46.25,NA,-49.5833333333333,2.5,8.58333333333331,NA,-53.5,28.0833333333334,58.9166666666666,-1.5,-53,7.16666666666663,19.3333333333334,-1.66666666666663,40.0833333333334,21.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
83.393,-0.833333333333314,-56.9166666666667,55.0833333333333,-30.5,46.25,NA,-49.5833333333333,3.5,7.58333333333331,NA,-52.5,27.0833333333334,58.9166666666666,-1.5,-53,7.16666666666663,18.3333333333334,-1.66666666666663,40.0833333333334,22.5833333333334,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
